invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,variance,finding
INV002059,CI-0171,Atlas Fiber,WAN/Circuits,2025-07-01,648.93,648.93,Active,0.0,OK
INV002060,CI-0171,Atlas Fiber,WAN/Circuits,2025-08-01,648.93,648.93,Active,0.0,OK
INV002061,CI-0171,Atlas Fiber,WAN/Circuits,2025-09-01,648.93,648.93,Active,0.0,OK
INV002062,CI-0171,Atlas Fiber,WAN/Circuits,2025-10-01,648.93,648.93,Active,0.0,OK
INV002063,CI-0171,Atlas Fiber,WAN/Circuits,2025-11-01,648.93,648.93,Active,0.0,OK
INV002064,CI-0171,Atlas Fiber,WAN/Circuits,2025-12-01,648.93,648.93,Active,0.0,OK
INV002077,CI-0173,Meridian Networks,Data Center Net,2025-01-01,1690.66,1690.66,Active,0.0,OK
INV002078,CI-0173,Meridian Networks,Data Center Net,2025-02-01,1690.66,1690.66,Active,0.0,OK
INV002079,CI-0173,Meridian Networks,Data Center Net,2025-03-01,1690.66,1690.66,Active,0.0,OK
INV002080,CI-0173,Meridian Networks,Data Center Net,2025-04-01,1690.66,1690.66,Active,0.0,OK
INV002081,CI-0173,Meridian Networks,Data Center Net,2025-05-01,1690.66,1690.66,Active,0.0,OK
INV002082,CI-0173,Meridian Networks,Data Center Net,2025-06-01,1690.66,1690.66,Active,0.0,OK
INV002083,CI-0173,Meridian Networks,Data Center Net,2025-07-01,1690.66,1690.66,Active,0.0,OK
INV002084,CI-0173,Meridian Networks,Data Center Net,2025-08-01,1690.66,1690.66,Active,0.0,OK
INV002085,CI-0173,Meridian Networks,Data Center Net,2025-09-01,1690.66,1690.66,Active,0.0,OK
INV002086,CI-0173,Meridian Networks,Data Center Net,2025-10-01,1690.66,1690.66,Active,0.0,OK
INV002087,CI-0173,Meridian Networks,Data Center Net,2025-11-01,1690.66,1690.66,Active,0.0,OK
INV002088,CI-0173,Meridian Networks,Data Center Net,2025-12-01,1690.66,1690.66,Active,0.0,OK
INV002089,CI-0174,Cascade Mobile,Data Center Net,2025-01-01,832.57,832.57,Active,0.0,OK
INV002090,CI-0174,Cascade Mobile,Data Center Net,2025-02-01,832.57,832.57,Active,0.0,OK
INV002091,CI-0174,Cascade Mobile,Data Center Net,2025-03-01,832.57,832.57,Active,0.0,OK
INV002092,CI-0174,Cascade Mobile,Data Center Net,2025-04-01,832.57,832.57,Active,0.0,OK
INV002093,CI-0174,Cascade Mobile,Data Center Net,2025-05-01,832.57,832.57,Active,0.0,OK
INV002094,CI-0174,Cascade Mobile,Data Center Net,2025-06-01,832.57,832.57,Active,0.0,OK
INV002095,CI-0174,Cascade Mobile,Data Center Net,2025-07-01,832.57,832.57,Active,0.0,OK
INV002096,CI-0174,Cascade Mobile,Data Center Net,2025-08-01,832.57,832.57,Active,0.0,OK
INV002097,CI-0174,Cascade Mobile,Data Center Net,2025-09-01,832.57,832.57,Active,0.0,OK
INV002098,CI-0174,Cascade Mobile,Data Center Net,2025-10-01,832.57,832.57,Active,0.0,OK
INV002099,CI-0174,Cascade Mobile,Data Center Net,2025-11-01,832.57,832.57,Active,0.0,OK
INV002100,CI-0174,Cascade Mobile,Data Center Net,2025-12-01,832.57,832.57,Active,0.0,OK
INV002101,CI-0175,Atlas Fiber,Voice/UCaaS,2025-01-01,1013.12,1013.12,Active,0.0,OK
INV002102,CI-0175,Atlas Fiber,Voice/UCaaS,2025-02-01,1013.12,1013.12,Active,0.0,OK
INV002103,CI-0175,Atlas Fiber,Voice/UCaaS,2025-03-01,1013.12,1013.12,Active,0.0,OK
INV002104,CI-0175,Atlas Fiber,Voice/UCaaS,2025-04-01,1013.12,1013.12,Active,0.0,OK
INV002105,CI-0175,Atlas Fiber,Voice/UCaaS,2025-05-01,1013.12,1013.12,Active,0.0,OK
INV002106,CI-0175,Atlas Fiber,Voice/UCaaS,2025-06-01,1013.12,1013.12,Active,0.0,OK
INV002107,CI-0175,Atlas Fiber,Voice/UCaaS,2025-07-01,1013.12,1013.12,Active,0.0,OK
INV002108,CI-0175,Atlas Fiber,Voice/UCaaS,2025-08-01,1013.12,1013.12,Active,0.0,OK
INV002109,CI-0175,Atlas Fiber,Voice/UCaaS,2025-09-01,1013.12,1013.12,Active,0.0,OK
INV002110,CI-0175,Atlas Fiber,Voice/UCaaS,2025-10-01,1013.12,1013.12,Active,0.0,OK
INV002111,CI-0175,Atlas Fiber,Voice/UCaaS,2025-11-01,1013.12,1013.12,Active,0.0,OK
INV002112,CI-0175,Atlas Fiber,Voice/UCaaS,2025-12-01,1013.12,1013.12,Active,0.0,OK
INV002113,CI-0176,NorthStar Telecom,Data Center Net,2025-01-01,922.96,922.96,Active,0.0,OK
INV002114,CI-0176,NorthStar Telecom,Data Center Net,2025-02-01,922.96,922.96,Active,0.0,OK
INV002115,CI-0176,NorthStar Telecom,Data Center Net,2025-03-01,922.96,922.96,Active,0.0,OK
INV002116,CI-0176,NorthStar Telecom,Data Center Net,2025-04-01,922.96,922.96,Active,0.0,OK
INV002117,CI-0176,NorthStar Telecom,Data Center Net,2025-05-01,922.96,922.96,Active,0.0,OK
INV002118,CI-0176,NorthStar Telecom,Data Center Net,2025-06-01,922.96,922.96,Active,0.0,OK
INV002119,CI-0176,NorthStar Telecom,Data Center Net,2025-07-01,922.96,922.96,Active,0.0,OK
INV002120,CI-0176,NorthStar Telecom,Data Center Net,2025-08-01,922.96,1370.16,Active,447.20000000000005,Rate overcharge
INV002121,CI-0176,NorthStar Telecom,Data Center Net,2025-09-01,922.96,922.96,Active,0.0,OK
INV002122,CI-0176,NorthStar Telecom,Data Center Net,2025-10-01,922.96,922.96,Active,0.0,OK
INV002123,CI-0176,NorthStar Telecom,Data Center Net,2025-11-01,922.96,922.96,Active,0.0,OK
INV002124,CI-0176,NorthStar Telecom,Data Center Net,2025-12-01,922.96,922.96,Active,0.0,OK
INV002125,CI-0177,NorthStar Telecom,WAN/Circuits,2025-01-01,882.28,882.28,Active,0.0,OK
INV002126,CI-0177,NorthStar Telecom,WAN/Circuits,2025-02-01,882.28,882.28,Active,0.0,OK
INV002127,CI-0177,NorthStar Telecom,WAN/Circuits,2025-03-01,882.28,882.28,Active,0.0,OK
INV002128,CI-0177,NorthStar Telecom,WAN/Circuits,2025-04-01,882.28,882.28,Active,0.0,OK
INV002129,CI-0177,NorthStar Telecom,WAN/Circuits,2025-05-01,882.28,882.28,Active,0.0,OK
INV002130,CI-0177,NorthStar Telecom,WAN/Circuits,2025-06-01,882.28,882.28,Active,0.0,OK
INV002131,CI-0177,NorthStar Telecom,WAN/Circuits,2025-07-01,882.28,882.28,Active,0.0,OK
INV002132,CI-0177,NorthStar Telecom,WAN/Circuits,2025-08-01,882.28,882.28,Active,0.0,OK
INV002133,CI-0177,NorthStar Telecom,WAN/Circuits,2025-09-01,882.28,882.28,Active,0.0,OK
INV002134,CI-0177,NorthStar Telecom,WAN/Circuits,2025-10-01,882.28,1764.56,Active,882.28,Duplicate charge
INV002135,CI-0177,NorthStar Telecom,WAN/Circuits,2025-11-01,882.28,882.28,Active,0.0,OK
INV002136,CI-0177,NorthStar Telecom,WAN/Circuits,2025-12-01,882.28,882.28,Active,0.0,OK
INV002137,CI-0178,Cascade Mobile,Contact Center,2025-01-01,965.09,965.09,Active,0.0,OK
INV002138,CI-0178,Cascade Mobile,Contact Center,2025-02-01,965.09,965.09,Active,0.0,OK
INV002139,CI-0178,Cascade Mobile,Contact Center,2025-03-01,965.09,965.09,Active,0.0,OK
INV002140,CI-0178,Cascade Mobile,Contact Center,2025-04-01,965.09,965.09,Active,0.0,OK
INV002141,CI-0178,Cascade Mobile,Contact Center,2025-05-01,965.09,965.09,Active,0.0,OK
INV002142,CI-0178,Cascade Mobile,Contact Center,2025-06-01,965.09,965.09,Active,0.0,OK
INV002143,CI-0178,Cascade Mobile,Contact Center,2025-07-01,965.09,965.09,Active,0.0,OK
INV002144,CI-0178,Cascade Mobile,Contact Center,2025-08-01,965.09,965.09,Active,0.0,OK
INV002145,CI-0178,Cascade Mobile,Contact Center,2025-09-01,965.09,965.09,Active,0.0,OK
INV002146,CI-0178,Cascade Mobile,Contact Center,2025-10-01,965.09,965.09,Active,0.0,OK
INV002147,CI-0178,Cascade Mobile,Contact Center,2025-11-01,965.09,965.09,Active,0.0,OK
INV002148,CI-0178,Cascade Mobile,Contact Center,2025-12-01,965.09,965.09,Active,0.0,OK
INV002149,CI-0179,Atlas Fiber,Cloud Connectivity,2025-01-01,747.96,747.96,Active,0.0,OK
INV002150,CI-0179,Atlas Fiber,Cloud Connectivity,2025-02-01,747.96,747.96,Active,0.0,OK
INV002151,CI-0179,Atlas Fiber,Cloud Connectivity,2025-03-01,747.96,747.96,Active,0.0,OK
INV002152,CI-0179,Atlas Fiber,Cloud Connectivity,2025-04-01,747.96,747.96,Active,0.0,OK
INV002153,CI-0179,Atlas Fiber,Cloud Connectivity,2025-05-01,747.96,747.96,Active,0.0,OK
INV002154,CI-0179,Atlas Fiber,Cloud Connectivity,2025-06-01,747.96,747.96,Active,0.0,OK
INV002155,CI-0179,Atlas Fiber,Cloud Connectivity,2025-07-01,747.96,747.96,Active,0.0,OK
INV002156,CI-0179,Atlas Fiber,Cloud Connectivity,2025-08-01,747.96,747.96,Active,0.0,OK
INV002157,CI-0179,Atlas Fiber,Cloud Connectivity,2025-09-01,747.96,747.96,Active,0.0,OK
INV002158,CI-0179,Atlas Fiber,Cloud Connectivity,2025-10-01,747.96,747.96,Active,0.0,OK
INV002159,CI-0179,Atlas Fiber,Cloud Connectivity,2025-11-01,747.96,747.96,Active,0.0,OK
INV002160,CI-0179,Atlas Fiber,Cloud Connectivity,2025-12-01,747.96,747.96,Active,0.0,OK
INV002161,CI-0180,NorthStar Telecom,Contact Center,2025-01-01,1252.82,1252.82,Active,0.0,OK
INV002162,CI-0180,NorthStar Telecom,Contact Center,2025-02-01,1252.82,1252.82,Active,0.0,OK
INV002163,CI-0180,NorthStar Telecom,Contact Center,2025-03-01,1252.82,1252.82,Active,0.0,OK
INV002164,CI-0180,NorthStar Telecom,Contact Center,2025-04-01,1252.82,1252.82,Active,0.0,OK
INV002165,CI-0180,NorthStar Telecom,Contact Center,2025-05-01,1252.82,1252.82,Active,0.0,OK
INV002166,CI-0180,NorthStar Telecom,Contact Center,2025-06-01,1252.82,1252.82,Active,0.0,OK
INV002167,CI-0180,NorthStar Telecom,Contact Center,2025-07-01,1252.82,1252.82,Active,0.0,OK
INV002168,CI-0180,NorthStar Telecom,Contact Center,2025-08-01,1252.82,1252.82,Active,0.0,OK
INV002169,CI-0180,NorthStar Telecom,Contact Center,2025-09-01,1252.82,1252.82,Active,0.0,OK
INV002170,CI-0180,NorthStar Telecom,Contact Center,2025-10-01,1252.82,1252.82,Active,0.0,OK
INV002171,CI-0180,NorthStar Telecom,Contact Center,2025-11-01,1252.82,1252.82,Active,0.0,OK
INV002172,CI-0180,NorthStar Telecom,Contact Center,2025-12-01,1252.82,1252.82,Active,0.0,OK
INV002178,CI-0181,Cascade Mobile,WAN/Circuits,2025-06-01,1145.53,1145.53,Decommissioned,0.0,Ghost circuit
INV002185,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-01-01,1097.22,1097.22,Active,0.0,OK
INV002186,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-02-01,1097.22,1097.22,Active,0.0,OK
INV002187,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-03-01,1097.22,1097.22,Active,0.0,OK
INV002188,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-04-01,1097.22,1097.22,Active,0.0,OK
INV002189,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-05-01,1097.22,1097.22,Active,0.0,OK
INV002190,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-06-01,1097.22,1097.22,Active,0.0,OK
INV002191,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-07-01,1097.22,1097.22,Active,0.0,OK
INV002192,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-08-01,1097.22,1097.22,Active,0.0,OK
INV002193,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-09-01,1097.22,1097.22,Active,0.0,OK
INV002194,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-10-01,1097.22,1097.22,Active,0.0,OK
INV002195,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-11-01,1097.22,1097.22,Active,0.0,OK
INV002196,CI-0182,NorthStar Telecom,Voice/UCaaS,2025-12-01,1097.22,1097.22,Active,0.0,OK
INV002209,CI-0184,Cascade Mobile,Voice/UCaaS,2025-01-01,726.31,726.31,Active,0.0,OK
INV002210,CI-0184,Cascade Mobile,Voice/UCaaS,2025-02-01,726.31,726.31,Active,0.0,OK
INV002211,CI-0184,Cascade Mobile,Voice/UCaaS,2025-03-01,726.31,726.31,Active,0.0,OK
INV002212,CI-0184,Cascade Mobile,Voice/UCaaS,2025-04-01,726.31,726.31,Active,0.0,OK
INV002213,CI-0184,Cascade Mobile,Voice/UCaaS,2025-05-01,726.31,726.31,Active,0.0,OK
INV002214,CI-0184,Cascade Mobile,Voice/UCaaS,2025-06-01,726.31,726.31,Active,0.0,OK
INV002215,CI-0184,Cascade Mobile,Voice/UCaaS,2025-07-01,726.31,726.31,Active,0.0,OK
INV002216,CI-0184,Cascade Mobile,Voice/UCaaS,2025-08-01,726.31,726.31,Active,0.0,OK
INV002217,CI-0184,Cascade Mobile,Voice/UCaaS,2025-09-01,726.31,726.31,Active,0.0,OK
INV002218,CI-0184,Cascade Mobile,Voice/UCaaS,2025-10-01,726.31,726.31,Active,0.0,OK
INV002219,CI-0184,Cascade Mobile,Voice/UCaaS,2025-11-01,726.31,726.31,Active,0.0,OK
INV002220,CI-0184,Cascade Mobile,Voice/UCaaS,2025-12-01,726.31,726.31,Active,0.0,OK
INV002221,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-01-01,1210.02,1596.89,Active,386.8700000000001,Rate overcharge
INV002222,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-02-01,1210.02,2420.04,Active,1210.02,Duplicate charge
INV002223,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-03-01,1210.02,1210.02,Active,0.0,OK
INV002224,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-04-01,1210.02,1210.02,Active,0.0,OK
INV002225,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-05-01,1210.02,1210.02,Active,0.0,OK
INV002226,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-06-01,1210.02,1210.02,Active,0.0,OK
INV002227,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-07-01,1210.02,1210.02,Active,0.0,OK
INV002228,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-08-01,1210.02,1210.02,Active,0.0,OK
INV002229,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-09-01,1210.02,1210.02,Active,0.0,OK
INV002230,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-10-01,1210.02,1210.02,Active,0.0,OK
INV002231,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-11-01,1210.02,1210.02,Active,0.0,OK
INV002232,CI-0185,NorthStar Telecom,Voice/UCaaS,2025-12-01,1210.02,2420.04,Active,1210.02,Duplicate charge
INV002233,CI-0186,Cascade Mobile,WAN/Circuits,2025-01-01,845.07,845.07,Active,0.0,OK
INV002234,CI-0186,Cascade Mobile,WAN/Circuits,2025-02-01,845.07,845.07,Active,0.0,OK
INV002235,CI-0186,Cascade Mobile,WAN/Circuits,2025-03-01,845.07,845.07,Active,0.0,OK
INV002236,CI-0186,Cascade Mobile,WAN/Circuits,2025-04-01,845.07,845.07,Active,0.0,OK
INV002237,CI-0186,Cascade Mobile,WAN/Circuits,2025-05-01,845.07,845.07,Active,0.0,OK
INV002238,CI-0186,Cascade Mobile,WAN/Circuits,2025-06-01,845.07,845.07,Active,0.0,OK
INV002239,CI-0186,Cascade Mobile,WAN/Circuits,2025-07-01,845.07,845.07,Active,0.0,OK
INV002240,CI-0186,Cascade Mobile,WAN/Circuits,2025-08-01,845.07,845.07,Active,0.0,OK
INV002241,CI-0186,Cascade Mobile,WAN/Circuits,2025-09-01,845.07,1291.77,Active,446.69999999999993,Rate overcharge
INV002242,CI-0186,Cascade Mobile,WAN/Circuits,2025-10-01,845.07,845.07,Active,0.0,OK
INV002243,CI-0186,Cascade Mobile,WAN/Circuits,2025-11-01,845.07,845.07,Active,0.0,OK
INV002244,CI-0186,Cascade Mobile,WAN/Circuits,2025-12-01,845.07,845.07,Active,0.0,OK
INV002245,CI-0187,Atlas Fiber,Voice/UCaaS,2025-01-01,661.57,661.57,Active,0.0,OK
INV002246,CI-0187,Atlas Fiber,Voice/UCaaS,2025-02-01,661.57,661.57,Active,0.0,OK
INV002247,CI-0187,Atlas Fiber,Voice/UCaaS,2025-03-01,661.57,661.57,Active,0.0,OK
INV002248,CI-0187,Atlas Fiber,Voice/UCaaS,2025-04-01,661.57,661.57,Active,0.0,OK
INV002249,CI-0187,Atlas Fiber,Voice/UCaaS,2025-05-01,661.57,661.57,Active,0.0,OK
INV002250,CI-0187,Atlas Fiber,Voice/UCaaS,2025-06-01,661.57,661.57,Active,0.0,OK
INV002251,CI-0187,Atlas Fiber,Voice/UCaaS,2025-07-01,661.57,1323.14,Active,661.57,Duplicate charge
INV002252,CI-0187,Atlas Fiber,Voice/UCaaS,2025-08-01,661.57,1323.14,Active,661.57,Duplicate charge
INV002253,CI-0187,Atlas Fiber,Voice/UCaaS,2025-09-01,661.57,1323.14,Active,661.57,Duplicate charge
INV002254,CI-0187,Atlas Fiber,Voice/UCaaS,2025-10-01,661.57,1051.38,Active,389.81000000000006,Rate overcharge
INV002255,CI-0187,Atlas Fiber,Voice/UCaaS,2025-11-01,661.57,661.57,Active,0.0,OK
INV002256,CI-0187,Atlas Fiber,Voice/UCaaS,2025-12-01,661.57,661.57,Active,0.0,OK
INV002269,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-01-01,1130.51,1130.51,Active,0.0,OK
INV002270,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-02-01,1130.51,1130.51,Active,0.0,OK
INV002271,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-03-01,1130.51,1130.51,Active,0.0,OK
INV002272,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-04-01,1130.51,1130.51,Active,0.0,OK
INV002273,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-05-01,1130.51,2261.02,Active,1130.51,Duplicate charge
INV002274,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-06-01,1130.51,1130.51,Active,0.0,OK
INV002275,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-07-01,1130.51,1130.51,Active,0.0,OK
INV002276,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-08-01,1130.51,1130.51,Active,0.0,OK
INV002277,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-09-01,1130.51,1130.51,Active,0.0,OK
INV002278,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-10-01,1130.51,1130.51,Active,0.0,OK
INV002279,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-11-01,1130.51,1130.51,Active,0.0,OK
INV002280,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-12-01,1130.51,1130.51,Active,0.0,OK
INV002281,CI-0190,Meridian Networks,Data Center Net,2025-01-01,1431.23,1431.23,Active,0.0,OK
INV002282,CI-0190,Meridian Networks,Data Center Net,2025-02-01,1431.23,1431.23,Active,0.0,OK
INV002283,CI-0190,Meridian Networks,Data Center Net,2025-03-01,1431.23,1431.23,Active,0.0,OK
INV002284,CI-0190,Meridian Networks,Data Center Net,2025-04-01,1431.23,1431.23,Active,0.0,OK
INV002285,CI-0190,Meridian Networks,Data Center Net,2025-05-01,1431.23,1431.23,Active,0.0,OK
INV002286,CI-0190,Meridian Networks,Data Center Net,2025-06-01,1431.23,1431.23,Active,0.0,OK
INV002287,CI-0190,Meridian Networks,Data Center Net,2025-07-01,1431.23,1431.23,Active,0.0,OK
INV002288,CI-0190,Meridian Networks,Data Center Net,2025-08-01,1431.23,1431.23,Active,0.0,OK
INV002289,CI-0190,Meridian Networks,Data Center Net,2025-09-01,1431.23,1936.59,Active,505.3599999999999,Rate overcharge
INV002290,CI-0190,Meridian Networks,Data Center Net,2025-10-01,1431.23,1431.23,Active,0.0,OK
INV002291,CI-0190,Meridian Networks,Data Center Net,2025-11-01,1431.23,1431.23,Active,0.0,OK
INV002292,CI-0190,Meridian Networks,Data Center Net,2025-12-01,1431.23,1431.23,Active,0.0,OK
INV002293,CI-0191,Meridian Networks,Cloud Connectivity,2025-01-01,1544.24,1544.24,Active,0.0,OK
INV002294,CI-0191,Meridian Networks,Cloud Connectivity,2025-02-01,1544.24,1544.24,Active,0.0,OK
INV002295,CI-0191,Meridian Networks,Cloud Connectivity,2025-03-01,1544.24,1544.24,Active,0.0,OK
INV002296,CI-0191,Meridian Networks,Cloud Connectivity,2025-04-01,1544.24,1544.24,Active,0.0,OK
INV002297,CI-0191,Meridian Networks,Cloud Connectivity,2025-05-01,1544.24,1544.24,Active,0.0,OK
INV002298,CI-0191,Meridian Networks,Cloud Connectivity,2025-06-01,1544.24,1544.24,Active,0.0,OK
INV002299,CI-0191,Meridian Networks,Cloud Connectivity,2025-07-01,1544.24,1544.24,Active,0.0,OK
INV002300,CI-0191,Meridian Networks,Cloud Connectivity,2025-08-01,1544.24,1544.24,Active,0.0,OK
INV002301,CI-0191,Meridian Networks,Cloud Connectivity,2025-09-01,1544.24,1544.24,Active,0.0,OK
INV002302,CI-0191,Meridian Networks,Cloud Connectivity,2025-10-01,1544.24,1544.24,Active,0.0,OK
INV002303,CI-0191,Meridian Networks,Cloud Connectivity,2025-11-01,1544.24,1544.24,Active,0.0,OK
INV002304,CI-0191,Meridian Networks,Cloud Connectivity,2025-12-01,1544.24,1544.24,Active,0.0,OK
INV002305,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-01-01,1129.99,1129.99,Active,0.0,OK
INV002306,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-02-01,1129.99,1129.99,Active,0.0,OK
INV002307,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-03-01,1129.99,1129.99,Active,0.0,OK
INV002308,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-04-01,1129.99,1129.99,Active,0.0,OK
INV002309,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-05-01,1129.99,1129.99,Active,0.0,OK
INV002310,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-06-01,1129.99,1129.99,Active,0.0,OK
INV002311,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-07-01,1129.99,1129.99,Active,0.0,OK
INV002312,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-08-01,1129.99,1129.99,Active,0.0,OK
INV002313,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-09-01,1129.99,1129.99,Active,0.0,OK
INV002314,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-10-01,1129.99,1129.99,Active,0.0,OK
INV002315,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-11-01,1129.99,2259.98,Active,1129.99,Duplicate charge
INV002316,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-12-01,1129.99,1129.99,Active,0.0,OK
INV002317,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-01-01,763.53,763.53,Active,0.0,OK
INV002318,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-02-01,763.53,763.53,Active,0.0,OK
INV002319,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-03-01,763.53,763.53,Active,0.0,OK
INV002320,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-04-01,763.53,763.53,Active,0.0,OK
INV002321,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-05-01,763.53,763.53,Active,0.0,OK
INV002322,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-06-01,763.53,763.53,Active,0.0,OK
INV002323,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-07-01,763.53,763.53,Active,0.0,OK
INV002324,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-08-01,763.53,763.53,Active,0.0,OK
INV002325,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-09-01,763.53,763.53,Active,0.0,OK
INV002326,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-10-01,763.53,763.53,Active,0.0,OK
INV002327,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-11-01,763.53,763.53,Active,0.0,OK
INV002328,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-12-01,763.53,763.53,Active,0.0,OK
INV002329,CI-0194,Atlas Fiber,Contact Center,2025-01-01,1211.98,1211.98,Active,0.0,OK
INV002330,CI-0194,Atlas Fiber,Contact Center,2025-02-01,1211.98,1211.98,Active,0.0,OK
INV002331,CI-0194,Atlas Fiber,Contact Center,2025-03-01,1211.98,1211.98,Active,0.0,OK
INV002332,CI-0194,Atlas Fiber,Contact Center,2025-04-01,1211.98,1211.98,Active,0.0,OK
INV002333,CI-0194,Atlas Fiber,Contact Center,2025-05-01,1211.98,1211.98,Active,0.0,OK
INV002334,CI-0194,Atlas Fiber,Contact Center,2025-06-01,1211.98,1211.98,Active,0.0,OK
INV002335,CI-0194,Atlas Fiber,Contact Center,2025-07-01,1211.98,1211.98,Active,0.0,OK
INV002336,CI-0194,Atlas Fiber,Contact Center,2025-08-01,1211.98,1211.98,Active,0.0,OK
INV002337,CI-0194,Atlas Fiber,Contact Center,2025-09-01,1211.98,1211.98,Active,0.0,OK
INV002338,CI-0194,Atlas Fiber,Contact Center,2025-10-01,1211.98,1211.98,Active,0.0,OK
INV002339,CI-0194,Atlas Fiber,Contact Center,2025-11-01,1211.98,1211.98,Active,0.0,OK
INV002340,CI-0194,Atlas Fiber,Contact Center,2025-12-01,1211.98,1211.98,Active,0.0,OK
INV002341,CI-0195,Cascade Mobile,WAN/Circuits,2025-01-01,905.93,905.93,Active,0.0,OK
INV002342,CI-0195,Cascade Mobile,WAN/Circuits,2025-02-01,905.93,905.93,Active,0.0,OK
INV002343,CI-0195,Cascade Mobile,WAN/Circuits,2025-03-01,905.93,905.93,Active,0.0,OK
INV002344,CI-0195,Cascade Mobile,WAN/Circuits,2025-04-01,905.93,905.93,Active,0.0,OK
INV002345,CI-0195,Cascade Mobile,WAN/Circuits,2025-05-01,905.93,905.93,Active,0.0,OK
INV002346,CI-0195,Cascade Mobile,WAN/Circuits,2025-06-01,905.93,905.93,Active,0.0,OK
INV002347,CI-0195,Cascade Mobile,WAN/Circuits,2025-07-01,905.93,905.93,Active,0.0,OK
INV002348,CI-0195,Cascade Mobile,WAN/Circuits,2025-08-01,905.93,905.93,Active,0.0,OK
INV002349,CI-0195,Cascade Mobile,WAN/Circuits,2025-09-01,905.93,1219.92,Active,313.9900000000001,Rate overcharge
INV002350,CI-0195,Cascade Mobile,WAN/Circuits,2025-10-01,905.93,905.93,Active,0.0,OK
INV002351,CI-0195,Cascade Mobile,WAN/Circuits,2025-11-01,905.93,905.93,Active,0.0,OK
INV002352,CI-0195,Cascade Mobile,WAN/Circuits,2025-12-01,905.93,905.93,Active,0.0,OK
INV002353,CI-0196,Atlas Fiber,Voice/UCaaS,2025-01-01,1032.58,1032.58,Active,0.0,OK
INV002354,CI-0196,Atlas Fiber,Voice/UCaaS,2025-02-01,1032.58,1032.58,Active,0.0,OK
INV002355,CI-0196,Atlas Fiber,Voice/UCaaS,2025-03-01,1032.58,1032.58,Active,0.0,OK
INV002356,CI-0196,Atlas Fiber,Voice/UCaaS,2025-04-01,1032.58,1032.58,Active,0.0,OK
