invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,planted_error
INV002242,CI-0186,Cascade Mobile,WAN/Circuits,2025-10-01,845.07,845.07,Active,none
INV002243,CI-0186,Cascade Mobile,WAN/Circuits,2025-11-01,845.07,845.07,Active,none
INV002244,CI-0186,Cascade Mobile,WAN/Circuits,2025-12-01,845.07,845.07,Active,none
INV002245,CI-0187,Atlas Fiber,Voice/UCaaS,2025-01-01,661.57,661.57,Active,none
INV002246,CI-0187,Atlas Fiber,Voice/UCaaS,2025-02-01,661.57,661.57,Active,none
INV002247,CI-0187,Atlas Fiber,Voice/UCaaS,2025-03-01,661.57,661.57,Active,none
INV002248,CI-0187,Atlas Fiber,Voice/UCaaS,2025-04-01,661.57,661.57,Active,none
INV002249,CI-0187,Atlas Fiber,Voice/UCaaS,2025-05-01,661.57,661.57,Active,none
INV002250,CI-0187,Atlas Fiber,Voice/UCaaS,2025-06-01,661.57,661.57,Active,none
INV002251,CI-0187,Atlas Fiber,Voice/UCaaS,2025-07-01,661.57,1323.14,Active,duplicate
INV002252,CI-0187,Atlas Fiber,Voice/UCaaS,2025-08-01,661.57,1323.14,Active,duplicate
INV002253,CI-0187,Atlas Fiber,Voice/UCaaS,2025-09-01,661.57,1323.14,Active,duplicate
INV002254,CI-0187,Atlas Fiber,Voice/UCaaS,2025-10-01,661.57,1051.38,Active,rate_overcharge
INV002255,CI-0187,Atlas Fiber,Voice/UCaaS,2025-11-01,661.57,661.57,Active,none
INV002256,CI-0187,Atlas Fiber,Voice/UCaaS,2025-12-01,661.57,661.57,Active,none
INV002269,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-01-01,1130.51,1130.51,Active,none
INV002270,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-02-01,1130.51,1130.51,Active,none
INV002271,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-03-01,1130.51,1130.51,Active,none
INV002272,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-04-01,1130.51,1130.51,Active,none
INV002273,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-05-01,1130.51,2261.02,Active,duplicate
INV002274,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-06-01,1130.51,1130.51,Active,none
INV002275,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-07-01,1130.51,1130.51,Active,none
INV002276,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-08-01,1130.51,1130.51,Active,none
INV002277,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-09-01,1130.51,1130.51,Active,none
INV002278,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-10-01,1130.51,1130.51,Active,none
INV002279,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-11-01,1130.51,1130.51,Active,none
INV002280,CI-0189,NorthStar Telecom,Wireless/Mobile,2025-12-01,1130.51,1130.51,Active,none
INV002281,CI-0190,Meridian Networks,Data Center Net,2025-01-01,1431.23,1431.23,Active,none
INV002282,CI-0190,Meridian Networks,Data Center Net,2025-02-01,1431.23,1431.23,Active,none
INV002283,CI-0190,Meridian Networks,Data Center Net,2025-03-01,1431.23,1431.23,Active,none
INV002284,CI-0190,Meridian Networks,Data Center Net,2025-04-01,1431.23,1431.23,Active,none
INV002285,CI-0190,Meridian Networks,Data Center Net,2025-05-01,1431.23,1431.23,Active,none
INV002286,CI-0190,Meridian Networks,Data Center Net,2025-06-01,1431.23,1431.23,Active,none
INV002287,CI-0190,Meridian Networks,Data Center Net,2025-07-01,1431.23,1431.23,Active,none
INV002288,CI-0190,Meridian Networks,Data Center Net,2025-08-01,1431.23,1431.23,Active,none
INV002289,CI-0190,Meridian Networks,Data Center Net,2025-09-01,1431.23,1936.59,Active,rate_overcharge
INV002290,CI-0190,Meridian Networks,Data Center Net,2025-10-01,1431.23,1431.23,Active,none
INV002291,CI-0190,Meridian Networks,Data Center Net,2025-11-01,1431.23,1431.23,Active,none
INV002292,CI-0190,Meridian Networks,Data Center Net,2025-12-01,1431.23,1431.23,Active,none
INV002293,CI-0191,Meridian Networks,Cloud Connectivity,2025-01-01,1544.24,1544.24,Active,none
INV002294,CI-0191,Meridian Networks,Cloud Connectivity,2025-02-01,1544.24,1544.24,Active,none
INV002295,CI-0191,Meridian Networks,Cloud Connectivity,2025-03-01,1544.24,1544.24,Active,none
INV002296,CI-0191,Meridian Networks,Cloud Connectivity,2025-04-01,1544.24,1544.24,Active,none
INV002297,CI-0191,Meridian Networks,Cloud Connectivity,2025-05-01,1544.24,1544.24,Active,none
INV002298,CI-0191,Meridian Networks,Cloud Connectivity,2025-06-01,1544.24,1544.24,Active,none
INV002299,CI-0191,Meridian Networks,Cloud Connectivity,2025-07-01,1544.24,1544.24,Active,none
INV002300,CI-0191,Meridian Networks,Cloud Connectivity,2025-08-01,1544.24,1544.24,Active,none
INV002301,CI-0191,Meridian Networks,Cloud Connectivity,2025-09-01,1544.24,1544.24,Active,none
INV002302,CI-0191,Meridian Networks,Cloud Connectivity,2025-10-01,1544.24,1544.24,Active,none
INV002303,CI-0191,Meridian Networks,Cloud Connectivity,2025-11-01,1544.24,1544.24,Active,none
INV002304,CI-0191,Meridian Networks,Cloud Connectivity,2025-12-01,1544.24,1544.24,Active,none
INV002305,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-01-01,1129.99,1129.99,Active,none
INV002306,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-02-01,1129.99,1129.99,Active,none
INV002307,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-03-01,1129.99,1129.99,Active,none
INV002308,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-04-01,1129.99,1129.99,Active,none
INV002309,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-05-01,1129.99,1129.99,Active,none
INV002310,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-06-01,1129.99,1129.99,Active,none
INV002311,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-07-01,1129.99,1129.99,Active,none
INV002312,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-08-01,1129.99,1129.99,Active,none
INV002313,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-09-01,1129.99,1129.99,Active,none
INV002314,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-10-01,1129.99,1129.99,Active,none
INV002315,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-11-01,1129.99,2259.98,Active,duplicate
INV002316,CI-0192,BlueRidge Comms,Cloud Connectivity,2025-12-01,1129.99,1129.99,Active,none
INV002317,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-01-01,763.53,763.53,Active,none
INV002318,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-02-01,763.53,763.53,Active,none
INV002319,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-03-01,763.53,763.53,Active,none
INV002320,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-04-01,763.53,763.53,Active,none
INV002321,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-05-01,763.53,763.53,Active,none
INV002322,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-06-01,763.53,763.53,Active,none
INV002323,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-07-01,763.53,763.53,Active,none
INV002324,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-08-01,763.53,763.53,Active,none
INV002325,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-09-01,763.53,763.53,Active,none
INV002326,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-10-01,763.53,763.53,Active,none
INV002327,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-11-01,763.53,763.53,Active,none
INV002328,CI-0193,NorthStar Telecom,Voice/UCaaS,2025-12-01,763.53,763.53,Active,none
INV002329,CI-0194,Atlas Fiber,Contact Center,2025-01-01,1211.98,1211.98,Active,none
INV002330,CI-0194,Atlas Fiber,Contact Center,2025-02-01,1211.98,1211.98,Active,none
INV002331,CI-0194,Atlas Fiber,Contact Center,2025-03-01,1211.98,1211.98,Active,none
INV002332,CI-0194,Atlas Fiber,Contact Center,2025-04-01,1211.98,1211.98,Active,none
INV002333,CI-0194,Atlas Fiber,Contact Center,2025-05-01,1211.98,1211.98,Active,none
INV002334,CI-0194,Atlas Fiber,Contact Center,2025-06-01,1211.98,1211.98,Active,none
INV002335,CI-0194,Atlas Fiber,Contact Center,2025-07-01,1211.98,1211.98,Active,none
INV002336,CI-0194,Atlas Fiber,Contact Center,2025-08-01,1211.98,1211.98,Active,none
INV002337,CI-0194,Atlas Fiber,Contact Center,2025-09-01,1211.98,1211.98,Active,none
INV002338,CI-0194,Atlas Fiber,Contact Center,2025-10-01,1211.98,1211.98,Active,none
INV002339,CI-0194,Atlas Fiber,Contact Center,2025-11-01,1211.98,1211.98,Active,none
INV002340,CI-0194,Atlas Fiber,Contact Center,2025-12-01,1211.98,1211.98,Active,none
INV002341,CI-0195,Cascade Mobile,WAN/Circuits,2025-01-01,905.93,905.93,Active,none
INV002342,CI-0195,Cascade Mobile,WAN/Circuits,2025-02-01,905.93,905.93,Active,none
INV002343,CI-0195,Cascade Mobile,WAN/Circuits,2025-03-01,905.93,905.93,Active,none
INV002344,CI-0195,Cascade Mobile,WAN/Circuits,2025-04-01,905.93,905.93,Active,ghost_circuit
INV002345,CI-0195,Cascade Mobile,WAN/Circuits,2025-05-01,905.93,905.93,Active,none
INV002346,CI-0195,Cascade Mobile,WAN/Circuits,2025-06-01,905.93,905.93,Active,none
INV002347,CI-0195,Cascade Mobile,WAN/Circuits,2025-07-01,905.93,905.93,Active,none
INV002348,CI-0195,Cascade Mobile,WAN/Circuits,2025-08-01,905.93,905.93,Active,none
INV002349,CI-0195,Cascade Mobile,WAN/Circuits,2025-09-01,905.93,1219.92,Active,rate_overcharge
INV002350,CI-0195,Cascade Mobile,WAN/Circuits,2025-10-01,905.93,905.93,Active,none
INV002351,CI-0195,Cascade Mobile,WAN/Circuits,2025-11-01,905.93,905.93,Active,none
INV002352,CI-0195,Cascade Mobile,WAN/Circuits,2025-12-01,905.93,905.93,Active,none
INV002353,CI-0196,Atlas Fiber,Voice/UCaaS,2025-01-01,1032.58,1032.58,Active,none
INV002354,CI-0196,Atlas Fiber,Voice/UCaaS,2025-02-01,1032.58,1032.58,Active,none
INV002355,CI-0196,Atlas Fiber,Voice/UCaaS,2025-03-01,1032.58,1032.58,Active,none
INV002356,CI-0196,Atlas Fiber,Voice/UCaaS,2025-04-01,1032.58,1032.58,Active,none
INV002357,CI-0196,Atlas Fiber,Voice/UCaaS,2025-05-01,1032.58,1032.58,Active,none
INV002358,CI-0196,Atlas Fiber,Voice/UCaaS,2025-06-01,1032.58,1032.58,Active,none
INV002359,CI-0196,Atlas Fiber,Voice/UCaaS,2025-07-01,1032.58,1032.58,Active,none
INV002360,CI-0196,Atlas Fiber,Voice/UCaaS,2025-08-01,1032.58,1032.58,Active,none
INV002361,CI-0196,Atlas Fiber,Voice/UCaaS,2025-09-01,1032.58,1032.58,Active,none
INV002362,CI-0196,Atlas Fiber,Voice/UCaaS,2025-10-01,1032.58,1032.58,Active,none
INV002363,CI-0196,Atlas Fiber,Voice/UCaaS,2025-11-01,1032.58,1032.58,Active,none
INV002364,CI-0196,Atlas Fiber,Voice/UCaaS,2025-12-01,1032.58,1032.58,Active,none
INV002365,CI-0197,NorthStar Telecom,WAN/Circuits,2025-01-01,631.45,631.45,Active,none
INV002366,CI-0197,NorthStar Telecom,WAN/Circuits,2025-02-01,631.45,631.45,Active,none
INV002367,CI-0197,NorthStar Telecom,WAN/Circuits,2025-03-01,631.45,631.45,Active,none
INV002368,CI-0197,NorthStar Telecom,WAN/Circuits,2025-04-01,631.45,631.45,Active,none
INV002369,CI-0197,NorthStar Telecom,WAN/Circuits,2025-05-01,631.45,1262.9,Active,duplicate
INV002370,CI-0197,NorthStar Telecom,WAN/Circuits,2025-06-01,631.45,631.45,Active,none
INV002371,CI-0197,NorthStar Telecom,WAN/Circuits,2025-07-01,631.45,631.45,Active,none
INV002372,CI-0197,NorthStar Telecom,WAN/Circuits,2025-08-01,631.45,631.45,Active,none
INV002373,CI-0197,NorthStar Telecom,WAN/Circuits,2025-09-01,631.45,631.45,Active,none
INV002374,CI-0197,NorthStar Telecom,WAN/Circuits,2025-10-01,631.45,631.45,Active,none
INV002375,CI-0197,NorthStar Telecom,WAN/Circuits,2025-11-01,631.45,631.45,Active,none
INV002376,CI-0197,NorthStar Telecom,WAN/Circuits,2025-12-01,631.45,631.45,Active,none
INV002389,CI-0199,Atlas Fiber,Contact Center,2025-01-01,806.96,806.96,Active,none
INV002390,CI-0199,Atlas Fiber,Contact Center,2025-02-01,806.96,806.96,Active,none
INV002391,CI-0199,Atlas Fiber,Contact Center,2025-03-01,806.96,806.96,Active,none
INV002392,CI-0199,Atlas Fiber,Contact Center,2025-04-01,806.96,806.96,Active,none
INV002393,CI-0199,Atlas Fiber,Contact Center,2025-05-01,806.96,1076.83,Active,rate_overcharge
INV002394,CI-0199,Atlas Fiber,Contact Center,2025-06-01,806.96,806.96,Active,none
INV002395,CI-0199,Atlas Fiber,Contact Center,2025-07-01,806.96,806.96,Active,none
INV002396,CI-0199,Atlas Fiber,Contact Center,2025-08-01,806.96,1613.92,Active,duplicate
INV002397,CI-0199,Atlas Fiber,Contact Center,2025-09-01,806.96,806.96,Active,none
INV002398,CI-0199,Atlas Fiber,Contact Center,2025-10-01,806.96,806.96,Active,none
INV002399,CI-0199,Atlas Fiber,Contact Center,2025-11-01,806.96,806.96,Active,none
INV002400,CI-0199,Atlas Fiber,Contact Center,2025-12-01,806.96,806.96,Active,none
INV002401,CI-0200,Meridian Networks,Voice/UCaaS,2025-01-01,936.74,936.74,Active,none
INV002402,CI-0200,Meridian Networks,Voice/UCaaS,2025-02-01,936.74,936.74,Active,none
INV002403,CI-0200,Meridian Networks,Voice/UCaaS,2025-03-01,936.74,936.74,Active,none
INV002404,CI-0200,Meridian Networks,Voice/UCaaS,2025-04-01,936.74,936.74,Active,none
INV002405,CI-0200,Meridian Networks,Voice/UCaaS,2025-05-01,936.74,936.74,Active,none
INV002406,CI-0200,Meridian Networks,Voice/UCaaS,2025-06-01,936.74,936.74,Active,none
INV002407,CI-0200,Meridian Networks,Voice/UCaaS,2025-07-01,936.74,936.74,Active,none
INV002408,CI-0200,Meridian Networks,Voice/UCaaS,2025-08-01,936.74,936.74,Active,none
INV002409,CI-0200,Meridian Networks,Voice/UCaaS,2025-09-01,936.74,936.74,Active,ghost_circuit
INV002410,CI-0200,Meridian Networks,Voice/UCaaS,2025-10-01,936.74,936.74,Active,none
INV002411,CI-0200,Meridian Networks,Voice/UCaaS,2025-11-01,936.74,936.74,Active,none
INV002412,CI-0200,Meridian Networks,Voice/UCaaS,2025-12-01,936.74,936.74,Active,none
INV002413,CI-0201,Cascade Mobile,Contact Center,2025-01-01,918.71,918.71,Active,none
INV002414,CI-0201,Cascade Mobile,Contact Center,2025-02-01,918.71,918.71,Active,none
INV002415,CI-0201,Cascade Mobile,Contact Center,2025-03-01,918.71,918.71,Active,none
INV002416,CI-0201,Cascade Mobile,Contact Center,2025-04-01,918.71,1462.23,Active,rate_overcharge
INV002417,CI-0201,Cascade Mobile,Contact Center,2025-05-01,918.71,918.71,Active,none
INV002418,CI-0201,Cascade Mobile,Contact Center,2025-06-01,918.71,918.71,Active,none
INV002419,CI-0201,Cascade Mobile,Contact Center,2025-07-01,918.71,918.71,Active,none
INV002420,CI-0201,Cascade Mobile,Contact Center,2025-08-01,918.71,918.71,Active,none
INV002421,CI-0201,Cascade Mobile,Contact Center,2025-09-01,918.71,918.71,Active,none
INV002422,CI-0201,Cascade Mobile,Contact Center,2025-10-01,918.71,918.71,Active,none
INV002423,CI-0201,Cascade Mobile,Contact Center,2025-11-01,918.71,918.71,Active,none
INV002424,CI-0201,Cascade Mobile,Contact Center,2025-12-01,918.71,918.71,Active,none
INV002425,CI-0202,Atlas Fiber,Voice/UCaaS,2025-01-01,711.29,711.29,Active,none
INV002426,CI-0202,Atlas Fiber,Voice/UCaaS,2025-02-01,711.29,711.29,Active,none
INV002427,CI-0202,Atlas Fiber,Voice/UCaaS,2025-03-01,711.29,711.29,Active,none
INV002428,CI-0202,Atlas Fiber,Voice/UCaaS,2025-04-01,711.29,711.29,Active,none
INV002429,CI-0202,Atlas Fiber,Voice/UCaaS,2025-05-01,711.29,711.29,Active,none
INV002430,CI-0202,Atlas Fiber,Voice/UCaaS,2025-06-01,711.29,711.29,Active,none
INV002431,CI-0202,Atlas Fiber,Voice/UCaaS,2025-07-01,711.29,711.29,Active,none
INV002432,CI-0202,Atlas Fiber,Voice/UCaaS,2025-08-01,711.29,711.29,Active,none
INV002433,CI-0202,Atlas Fiber,Voice/UCaaS,2025-09-01,711.29,711.29,Active,none
INV002434,CI-0202,Atlas Fiber,Voice/UCaaS,2025-10-01,711.29,711.29,Active,none
INV002435,CI-0202,Atlas Fiber,Voice/UCaaS,2025-11-01,711.29,711.29,Active,none
INV002436,CI-0202,Atlas Fiber,Voice/UCaaS,2025-12-01,711.29,711.29,Active,none
INV002437,CI-0203,NorthStar Telecom,Data Center Net,2025-01-01,725.97,725.97,Active,none
INV002438,CI-0203,NorthStar Telecom,Data Center Net,2025-02-01,725.97,725.97,Active,ghost_circuit
INV002439,CI-0203,NorthStar Telecom,Data Center Net,2025-03-01,725.97,725.97,Active,none
INV002440,CI-0203,NorthStar Telecom,Data Center Net,2025-04-01,725.97,725.97,Active,none
INV002441,CI-0203,NorthStar Telecom,Data Center Net,2025-05-01,725.97,725.97,Active,none
INV002442,CI-0203,NorthStar Telecom,Data Center Net,2025-06-01,725.97,725.97,Active,none
INV002443,CI-0203,NorthStar Telecom,Data Center Net,2025-07-01,725.97,725.97,Active,none
INV002444,CI-0203,NorthStar Telecom,Data Center Net,2025-08-01,725.97,725.97,Active,none
INV002445,CI-0203,NorthStar Telecom,Data Center Net,2025-09-01,725.97,725.97,Active,none
INV002446,CI-0203,NorthStar Telecom,Data Center Net,2025-10-01,725.97,725.97,Active,ghost_circuit
INV002447,CI-0203,NorthStar Telecom,Data Center Net,2025-11-01,725.97,725.97,Active,none
INV002448,CI-0203,NorthStar Telecom,Data Center Net,2025-12-01,725.97,977.6,Active,rate_overcharge
INV002449,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-01-01,1028.34,1028.34,Active,ghost_circuit
INV002450,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-02-01,1028.34,1028.34,Active,none
INV002451,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-03-01,1028.34,1028.34,Active,none
INV002452,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-04-01,1028.34,1028.34,Active,none
INV002453,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-05-01,1028.34,1028.34,Active,none
INV002454,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-06-01,1028.34,1028.34,Active,none
INV002455,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-07-01,1028.34,1028.34,Active,none
INV002456,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-08-01,1028.34,1028.34,Active,none
INV002457,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-09-01,1028.34,1028.34,Active,none
INV002458,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-10-01,1028.34,1028.34,Active,none
INV002459,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-11-01,1028.34,1028.34,Active,none
INV002460,CI-0204,NorthStar Telecom,Voice/UCaaS,2025-12-01,1028.34,1028.34,Active,none
INV002485,CI-0207,NorthStar Telecom,Contact Center,2025-01-01,831.07,831.07,Active,none
INV002486,CI-0207,NorthStar Telecom,Contact Center,2025-02-01,831.07,831.07,Active,none
INV002487,CI-0207,NorthStar Telecom,Contact Center,2025-03-01,831.07,831.07,Active,none
INV002488,CI-0207,NorthStar Telecom,Contact Center,2025-04-01,831.07,831.07,Active,ghost_circuit
INV002489,CI-0207,NorthStar Telecom,Contact Center,2025-05-01,831.07,831.07,Active,none
INV002490,CI-0207,NorthStar Telecom,Contact Center,2025-06-01,831.07,831.07,Active,none
INV002491,CI-0207,NorthStar Telecom,Contact Center,2025-07-01,831.07,831.07,Active,none
INV002492,CI-0207,NorthStar Telecom,Contact Center,2025-08-01,831.07,831.07,Active,ghost_circuit
INV002493,CI-0207,NorthStar Telecom,Contact Center,2025-09-01,831.07,831.07,Active,none
INV002494,CI-0207,NorthStar Telecom,Contact Center,2025-10-01,831.07,1302.9,Active,rate_overcharge
INV002495,CI-0207,NorthStar Telecom,Contact Center,2025-11-01,831.07,831.07,Active,none
INV002496,CI-0207,NorthStar Telecom,Contact Center,2025-12-01,831.07,831.07,Active,none
INV002509,CI-0209,Cascade Mobile,Data Center Net,2025-01-01,920.49,920.49,Active,none
INV002510,CI-0209,Cascade Mobile,Data Center Net,2025-02-01,920.49,920.49,Active,none
INV002511,CI-0209,Cascade Mobile,Data Center Net,2025-03-01,920.49,920.49,Active,none
INV002512,CI-0209,Cascade Mobile,Data Center Net,2025-04-01,920.49,920.49,Active,none
INV002513,CI-0209,Cascade Mobile,Data Center Net,2025-05-01,920.49,920.49,Active,none
INV002514,CI-0209,Cascade Mobile,Data Center Net,2025-06-01,920.49,920.49,Active,none
INV002515,CI-0209,Cascade Mobile,Data Center Net,2025-07-01,920.49,920.49,Active,none
INV002516,CI-0209,Cascade Mobile,Data Center Net,2025-08-01,920.49,1300.58,Active,rate_overcharge
INV002517,CI-0209,Cascade Mobile,Data Center Net,2025-09-01,920.49,920.49,Active,none
INV002518,CI-0209,Cascade Mobile,Data Center Net,2025-10-01,920.49,920.49,Active,none
INV002519,CI-0209,Cascade Mobile,Data Center Net,2025-11-01,920.49,920.49,Active,none
INV002520,CI-0209,Cascade Mobile,Data Center Net,2025-12-01,920.49,920.49,Active,none
INV002545,CI-0212,Atlas Fiber,Data Center Net,2025-01-01,927.85,927.85,Active,none
INV002546,CI-0212,Atlas Fiber,Data Center Net,2025-02-01,927.85,927.85,Active,none
INV002547,CI-0212,Atlas Fiber,Data Center Net,2025-03-01,927.85,927.85,Active,none
INV002548,CI-0212,Atlas Fiber,Data Center Net,2025-04-01,927.85,927.85,Active,none
INV002549,CI-0212,Atlas Fiber,Data Center Net,2025-05-01,927.85,927.85,Active,none
INV002550,CI-0212,Atlas Fiber,Data Center Net,2025-06-01,927.85,927.85,Active,none
INV002551,CI-0212,Atlas Fiber,Data Center Net,2025-07-01,927.85,927.85,Active,none
INV002552,CI-0212,Atlas Fiber,Data Center Net,2025-08-01,927.85,927.85,Active,none
INV002553,CI-0212,Atlas Fiber,Data Center Net,2025-09-01,927.85,927.85,Active,none
INV002554,CI-0212,Atlas Fiber,Data Center Net,2025-10-01,927.85,927.85,Active,none
INV002555,CI-0212,Atlas Fiber,Data Center Net,2025-11-01,927.85,927.85,Active,none
INV002556,CI-0212,Atlas Fiber,Data Center Net,2025-12-01,927.85,927.85,Active,none
INV002557,CI-0213,Meridian Networks,Voice/UCaaS,2025-01-01,1719.95,1719.95,Active,none
INV002558,CI-0213,Meridian Networks,Voice/UCaaS,2025-02-01,1719.95,1719.95,Active,none
INV002559,CI-0213,Meridian Networks,Voice/UCaaS,2025-03-01,1719.95,1719.95,Active,none
INV002560,CI-0213,Meridian Networks,Voice/UCaaS,2025-04-01,1719.95,1719.95,Active,none
INV002561,CI-0213,Meridian Networks,Voice/UCaaS,2025-05-01,1719.95,1719.95,Active,none
INV002562,CI-0213,Meridian Networks,Voice/UCaaS,2025-06-01,1719.95,1719.95,Active,none
INV002563,CI-0213,Meridian Networks,Voice/UCaaS,2025-07-01,1719.95,1719.95,Active,none
INV002564,CI-0213,Meridian Networks,Voice/UCaaS,2025-08-01,1719.95,1719.95,Active,none
INV002565,CI-0213,Meridian Networks,Voice/UCaaS,2025-09-01,1719.95,1719.95,Active,none
INV002566,CI-0213,Meridian Networks,Voice/UCaaS,2025-10-01,1719.95,1719.95,Active,none
INV002567,CI-0213,Meridian Networks,Voice/UCaaS,2025-11-01,1719.95,1719.95,Active,none
INV002568,CI-0213,Meridian Networks,Voice/UCaaS,2025-12-01,1719.95,2236.6,Active,rate_overcharge
INV002581,CI-0215,Atlas Fiber,Wireless/Mobile,2025-01-01,741.66,741.66,Active,none
