incident_id,ci_id,service_area,site,vendor,priority,opened,mttr_hours,cost_to_resolve
INC001760,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-08-01,32.8,4207.94
INC001761,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-08-01,13.2,1727.41
INC001762,CI-0152,Contact Center,SITE-09,Cascade Mobile,P4,2025-09-01,72.7,7410.48
INC001763,CI-0152,Contact Center,SITE-09,Cascade Mobile,P4,2025-09-01,66.3,8287.75
INC001764,CI-0152,Contact Center,SITE-09,Cascade Mobile,P4,2025-09-01,41.1,5568.93
INC001765,CI-0152,Contact Center,SITE-09,Cascade Mobile,P2,2025-09-01,12.3,1420.06
INC001766,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-10-01,15.6,1493.43
INC001767,CI-0152,Contact Center,SITE-09,Cascade Mobile,P2,2025-10-01,18.6,2367.57
INC001768,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-10-01,29.4,3551.18
INC001769,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-11-01,35.1,3435.25
INC001770,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-11-01,23.1,2906.16
INC001771,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-12-01,15.4,1398.46
INC001772,CI-0152,Contact Center,SITE-09,Cascade Mobile,P3,2025-12-01,14.7,1354.93
INC001773,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P3,2025-03-01,30.7,4003.12
INC001774,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P3,2025-05-01,15.1,1854.2
INC001775,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P2,2025-08-01,11.9,1584.9
INC001776,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P3,2025-09-01,38.1,4603.54
INC001777,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P2,2025-10-01,9.9,1298.24
INC001778,CI-0153,Wireless/Mobile,SITE-10,Atlas Fiber,P4,2025-11-01,70.2,9354.37
INC001779,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P3,2025-02-01,17.4,1992.07
INC001780,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P3,2025-04-01,37.5,5053.51
INC001781,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P4,2025-05-01,53.3,5138.21
INC001782,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P4,2025-06-01,44.8,4630.89
INC001783,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P3,2025-07-01,35.2,3991.5
INC001784,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P3,2025-09-01,17.1,1678.22
INC001785,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P4,2025-10-01,57.7,5519.36
INC001786,CI-0154,Voice/UCaaS,SITE-13,BlueRidge Comms,P3,2025-11-01,32.9,4174.34
INC001787,CI-0155,Cloud Connectivity,SITE-16,Meridian Networks,P3,2025-01-01,21.6,2259.07
INC001788,CI-0155,Cloud Connectivity,SITE-16,Meridian Networks,P3,2025-01-01,17.2,2114.7
INC001789,CI-0155,Cloud Connectivity,SITE-16,Meridian Networks,P2,2025-06-01,9.2,798.44
INC001790,CI-0155,Cloud Connectivity,SITE-16,Meridian Networks,P4,2025-07-01,57.3,6043.09
INC001791,CI-0155,Cloud Connectivity,SITE-16,Meridian Networks,P3,2025-12-01,34.0,4616.69
INC001792,CI-0156,WAN/Circuits,SITE-17,Atlas Fiber,P3,2025-04-01,20.0,2186.83
INC001793,CI-0156,WAN/Circuits,SITE-17,Atlas Fiber,P3,2025-05-01,12.9,1646.25
INC001794,CI-0156,WAN/Circuits,SITE-17,Atlas Fiber,P3,2025-07-01,21.5,2439.6
INC001795,CI-0156,WAN/Circuits,SITE-17,Atlas Fiber,P4,2025-12-01,69.5,8451.8
INC001796,CI-0157,Cloud Connectivity,SITE-01,BlueRidge Comms,P3,2025-02-01,19.5,1998.74
INC001797,CI-0157,Cloud Connectivity,SITE-01,BlueRidge Comms,P2,2025-06-01,18.3,1851.71
INC001798,CI-0157,Cloud Connectivity,SITE-01,BlueRidge Comms,P4,2025-12-01,55.7,7319.75
INC001799,CI-0157,Cloud Connectivity,SITE-01,BlueRidge Comms,P3,2025-12-01,28.1,2501.76
INC001800,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-02-01,18.1,2413.89
INC001801,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-05-01,29.8,4099.9
INC001802,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-06-01,33.0,3306.8
INC001803,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P4,2025-07-01,43.0,5860.22
INC001804,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-09-01,20.2,1730.07
INC001805,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-12-01,20.6,1979.0
INC001806,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P3,2025-12-01,33.4,3184.96
INC001807,CI-0158,Cloud Connectivity,SITE-14,Meridian Networks,P1,2025-12-01,3.8,422.54
INC001808,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P2,2025-05-01,9.9,1270.62
INC001809,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P3,2025-05-01,27.1,3114.14
INC001810,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P2,2025-06-01,11.0,1235.17
INC001811,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P3,2025-08-01,34.5,4332.93
INC001812,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P3,2025-08-01,29.4,4033.28
INC001813,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P4,2025-08-01,61.5,5973.8
INC001814,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P3,2025-09-01,29.9,3387.91
INC001815,CI-0159,Data Center Net,SITE-03,BlueRidge Comms,P3,2025-11-01,15.3,1827.81
INC001816,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-01-01,16.0,1672.88
INC001817,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-01-01,37.8,4927.51
INC001818,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-01-01,34.2,3254.36
INC001819,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-01-01,15.0,1938.01
INC001820,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-02-01,32.6,4000.33
INC001821,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-02-01,16.2,1755.37
INC001822,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-03-01,72.9,9961.1
INC001823,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-03-01,28.2,3079.86
INC001824,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-04-01,34.3,3012.44
INC001825,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-04-01,34.7,2993.6
INC001826,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-05-01,13.4,1373.34
INC001827,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-05-01,24.6,3350.51
INC001828,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-05-01,30.0,3354.96
INC001829,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-06-01,7.7,817.26
INC001830,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-06-01,9.0,1035.11
INC001831,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-07-01,51.3,5702.59
INC001832,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-07-01,24.5,2637.11
INC001833,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-07-01,37.8,5006.01
INC001834,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-08-01,20.6,2788.46
INC001835,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-08-01,71.9,8622.76
INC001836,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-08-01,32.0,2909.24
INC001837,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-09-01,61.2,5496.89
INC001838,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-10-01,34.2,3689.54
INC001839,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-10-01,15.4,1524.79
INC001840,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-11-01,13.0,1112.22
INC001841,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-11-01,16.4,1893.29
INC001842,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-11-01,31.1,3299.83
INC001843,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P4,2025-11-01,43.3,3915.46
INC001844,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-11-01,12.2,1347.29
INC001845,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P2,2025-12-01,19.0,1939.62
INC001846,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-12-01,14.0,1797.34
INC001847,CI-0160,Contact Center,SITE-06,NorthStar Telecom,P3,2025-12-01,14.3,1588.28
INC001848,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-01-01,70.0,7934.71
INC001849,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-02-01,50.7,5813.85
INC001850,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-02-01,33.2,4501.64
INC001851,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P4,2025-04-01,47.6,4545.06
INC001852,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-10-01,32.0,3250.17
INC001853,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-11-01,20.5,2220.36
INC001854,CI-0161,Cloud Connectivity,SITE-17,Meridian Networks,P3,2025-11-01,21.2,2346.55
INC001855,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P3,2025-05-01,23.9,2883.94
INC001856,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P3,2025-05-01,37.8,4238.57
INC001857,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P4,2025-08-01,75.0,8439.73
INC001858,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P4,2025-08-01,70.8,9297.73
INC001859,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P4,2025-09-01,53.3,6808.88
INC001860,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P4,2025-10-01,70.3,8433.02
INC001861,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P3,2025-10-01,34.5,4412.9
INC001862,CI-0162,Voice/UCaaS,SITE-06,BlueRidge Comms,P3,2025-12-01,20.2,2043.33
INC001863,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P4,2025-01-01,48.9,4601.72
INC001864,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P4,2025-01-01,26.4,2411.48
INC001865,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P3,2025-02-01,24.7,2882.95
INC001866,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P3,2025-03-01,26.5,3167.51
INC001867,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P4,2025-04-01,76.4,7922.84
INC001868,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P2,2025-06-01,8.6,1051.11
INC001869,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P3,2025-07-01,18.3,2527.02
INC001870,CI-0163,Voice/UCaaS,SITE-16,Atlas Fiber,P4,2025-08-01,52.4,7078.92
INC001871,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P3,2025-01-01,32.4,3695.46
INC001872,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P3,2025-04-01,12.3,1491.26
INC001873,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P2,2025-04-01,18.7,1845.01
INC001874,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P3,2025-04-01,26.6,2991.95
INC001875,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P4,2025-05-01,71.9,7974.99
INC001876,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P2,2025-07-01,6.1,768.83
INC001877,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P2,2025-08-01,6.6,733.78
INC001878,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P4,2025-10-01,63.1,7334.12
INC001879,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P4,2025-10-01,53.8,5849.7
INC001880,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P1,2025-10-01,7.2,973.28
INC001881,CI-0164,Voice/UCaaS,SITE-10,Cascade Mobile,P3,2025-11-01,33.5,4250.79
INC001882,CI-0165,Data Center Net,SITE-05,Cascade Mobile,P4,2025-03-01,34.3,4767.47
INC001883,CI-0165,Data Center Net,SITE-05,Cascade Mobile,P4,2025-05-01,65.7,5723.96
INC001884,CI-0165,Data Center Net,SITE-05,Cascade Mobile,P3,2025-08-01,32.9,3365.43
INC001885,CI-0165,Data Center Net,SITE-05,Cascade Mobile,P4,2025-11-01,60.5,7099.16
INC001886,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P3,2025-01-01,22.0,2378.69
INC001887,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P3,2025-01-01,30.8,3197.83
INC001888,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P3,2025-02-01,37.0,4055.56
INC001889,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P4,2025-04-01,69.4,8621.37
INC001890,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P2,2025-05-01,9.8,1200.1
INC001891,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P2,2025-08-01,10.7,1006.06
INC001892,CI-0166,Wireless/Mobile,SITE-07,BlueRidge Comms,P4,2025-12-01,62.8,8069.04
INC001893,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P2,2025-01-01,6.5,620.31
INC001894,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P2,2025-02-01,7.8,1038.86
INC001895,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P3,2025-05-01,29.8,3083.14
INC001896,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P4,2025-05-01,65.4,7867.48
INC001897,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P1,2025-06-01,8.2,789.62
INC001898,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P3,2025-06-01,25.3,2592.72
INC001899,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P2,2025-08-01,11.8,1083.48
INC001900,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P3,2025-09-01,22.4,3123.77
INC001901,CI-0167,Wireless/Mobile,SITE-11,NorthStar Telecom,P4,2025-09-01,67.3,6574.53
INC001902,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P2,2025-02-01,17.7,2440.51
INC001903,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P3,2025-05-01,29.8,3813.02
INC001904,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P2,2025-05-01,11.7,1552.24
INC001905,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P4,2025-06-01,59.2,5897.77
INC001906,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P4,2025-09-01,52.0,6940.63
INC001907,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P3,2025-10-01,20.4,2471.02
INC001908,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P3,2025-10-01,23.5,2098.87
INC001909,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P4,2025-10-01,29.9,3094.25
INC001910,CI-0168,Voice/UCaaS,SITE-16,Meridian Networks,P4,2025-11-01,58.8,7547.04
INC001911,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P4,2025-02-01,73.8,7420.53
INC001912,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P3,2025-03-01,23.4,2819.24
INC001913,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P4,2025-04-01,41.7,4119.21
INC001914,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P4,2025-05-01,73.8,6705.95
INC001915,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P2,2025-08-01,16.2,1692.02
INC001916,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P3,2025-09-01,37.7,4758.28
INC001917,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P2,2025-09-01,16.6,1883.88
INC001918,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P2,2025-10-01,16.8,1425.67
INC001919,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P3,2025-11-01,16.5,1738.21
INC001920,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P3,2025-11-01,27.8,3029.17
INC001921,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P4,2025-11-01,38.7,4177.19
INC001922,CI-0169,WAN/Circuits,SITE-13,Atlas Fiber,P4,2025-12-01,61.4,7626.71
INC001923,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-01-01,33.5,2844.64
INC001924,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-01-01,29.4,2810.83
INC001925,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-01-01,32.8,2911.98
INC001926,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-03-01,14.8,1917.11
INC001927,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P2,2025-03-01,18.1,2304.99
INC001928,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-05-01,16.5,2024.68
INC001929,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-05-01,27.5,2743.68
INC001930,CI-0170,WAN/Circuits,SITE-19,NorthStar Telecom,P3,2025-06-01,18.7,1882.33
INC001931,CI-0171,WAN/Circuits,SITE-18,Atlas Fiber,P3,2025-04-01,12.9,1403.52
INC001932,CI-0171,WAN/Circuits,SITE-18,Atlas Fiber,P3,2025-07-01,22.0,2191.88
INC001933,CI-0171,WAN/Circuits,SITE-18,Atlas Fiber,P1,2025-08-01,3.8,535.79
INC001934,CI-0171,WAN/Circuits,SITE-18,Atlas Fiber,P1,2025-09-01,8.1,818.69
INC001935,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-02-01,12.4,1066.64
INC001936,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-03-01,14.7,1438.12
INC001937,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P4,2025-06-01,55.8,5520.73
INC001938,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-07-01,28.7,3490.92
INC001939,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P1,2025-07-01,3.2,322.43
INC001940,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-10-01,19.1,2062.35
INC001941,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-11-01,17.1,2377.95
INC001942,CI-0172,Data Center Net,SITE-16,Cascade Mobile,P3,2025-11-01,21.0,2286.46
INC001943,CI-0173,Data Center Net,SITE-13,Meridian Networks,P2,2025-02-01,8.9,869.05
INC001944,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-03-01,26.8,3026.03
INC001945,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-03-01,30.5,3601.41
INC001946,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-03-01,29.8,2792.58
INC001947,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-04-01,25.5,3217.93
INC001948,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-05-01,12.4,1134.48
INC001949,CI-0173,Data Center Net,SITE-13,Meridian Networks,P4,2025-07-01,43.8,5650.26
INC001950,CI-0173,Data Center Net,SITE-13,Meridian Networks,P3,2025-07-01,30.8,3222.92
INC001951,CI-0173,Data Center Net,SITE-13,Meridian Networks,P4,2025-10-01,24.7,3137.84
INC001952,CI-0173,Data Center Net,SITE-13,Meridian Networks,P4,2025-10-01,45.8,5135.76
INC001953,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P4,2025-02-01,68.3,7973.47
INC001954,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P4,2025-02-01,70.6,6864.96
INC001955,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P2,2025-03-01,8.6,1059.67
INC001956,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P3,2025-04-01,19.9,2620.32
INC001957,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P1,2025-06-01,9.2,1276.09
INC001958,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P2,2025-08-01,15.1,1748.03
INC001959,CI-0174,Data Center Net,SITE-06,Cascade Mobile,P3,2025-08-01,27.1,3386.28
INC001960,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P3,2025-01-01,19.8,2200.31
INC001961,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P4,2025-01-01,38.2,4904.82
INC001962,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P3,2025-04-01,34.9,4548.18
INC001963,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P3,2025-05-01,28.2,3419.98
INC001964,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P2,2025-11-01,14.9,1950.79
INC001965,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P3,2025-11-01,24.7,2941.83
INC001966,CI-0175,Voice/UCaaS,SITE-09,Atlas Fiber,P1,2025-11-01,4.7,444.93
INC001967,CI-0176,Data Center Net,SITE-03,NorthStar Telecom,P2,2025-01-01,16.3,2157.65
INC001968,CI-0176,Data Center Net,SITE-03,NorthStar Telecom,P2,2025-05-01,17.9,2169.89
INC001969,CI-0176,Data Center Net,SITE-03,NorthStar Telecom,P4,2025-06-01,51.9,5443.95
INC001970,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P3,2025-01-01,15.1,1637.99
INC001971,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P3,2025-02-01,36.5,4700.63
INC001972,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P4,2025-03-01,71.6,9348.05
INC001973,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P4,2025-03-01,72.4,9125.62
INC001974,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P3,2025-06-01,25.5,3569.34
INC001975,CI-0177,WAN/Circuits,SITE-08,NorthStar Telecom,P2,2025-09-01,14.3,1965.52
INC001976,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-01-01,40.7,4771.09
INC001977,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-01-01,35.2,4576.31
INC001978,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-01-01,14.9,1289.59
INC001979,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-03-01,67.3,7526.08
INC001980,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-03-01,10.4,1450.93
INC001981,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-03-01,64.9,8772.25
INC001982,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-03-01,18.8,2131.82
INC001983,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-03-01,40.8,4207.34
INC001984,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-03-01,21.2,1873.88
INC001985,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-03-01,29.1,3915.88
INC001986,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-06-01,56.6,6608.03
INC001987,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-06-01,41.9,3923.16
INC001988,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-06-01,16.8,2226.26
INC001989,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-06-01,12.0,1409.91
INC001990,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-06-01,17.2,1858.72
INC001991,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-07-01,33.7,4125.76
INC001992,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-07-01,40.5,5054.84
INC001993,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-07-01,41.6,4154.5
INC001994,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-07-01,31.5,3014.04
INC001995,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-07-01,37.5,4916.43
INC001996,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-08-01,7.0,800.05
INC001997,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-08-01,26.9,3438.96
INC001998,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-08-01,36.9,3908.27
INC001999,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-08-01,53.4,7444.43
INC002000,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-08-01,21.1,2731.45
INC002001,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-09-01,46.8,4189.41
INC002002,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-09-01,6.9,840.01
INC002003,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-09-01,14.5,1528.71
INC002004,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-09-01,57.2,6391.32
INC002005,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-09-01,28.0,3740.44
INC002006,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-10-01,13.5,1275.61
INC002007,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-11-01,30.7,4128.12
INC002008,CI-0178,Contact Center,SITE-19,Cascade Mobile,P2,2025-11-01,17.3,2146.64
INC002009,CI-0178,Contact Center,SITE-19,Cascade Mobile,P4,2025-12-01,61.1,5841.87
INC002010,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-12-01,35.8,3970.57
INC002011,CI-0178,Contact Center,SITE-19,Cascade Mobile,P3,2025-12-01,37.3,3595.95
INC002012,CI-0179,Cloud Connectivity,SITE-09,Atlas Fiber,P3,2025-01-01,20.2,2707.02
INC002013,CI-0179,Cloud Connectivity,SITE-09,Atlas Fiber,P3,2025-05-01,23.1,2529.0
INC002014,CI-0179,Cloud Connectivity,SITE-09,Atlas Fiber,P4,2025-06-01,61.0,7762.35
INC002015,CI-0179,Cloud Connectivity,SITE-09,Atlas Fiber,P3,2025-06-01,12.4,1499.85
INC002016,CI-0179,Cloud Connectivity,SITE-09,Atlas Fiber,P3,2025-07-01,14.6,1391.54
INC002017,CI-0180,Contact Center,SITE-03,NorthStar Telecom,P1,2025-01-01,6.6,672.68
INC002018,CI-0180,Contact Center,SITE-03,NorthStar Telecom,P3,2025-01-01,16.6,1848.55
INC002019,CI-0180,Contact Center,SITE-03,NorthStar Telecom,P2,2025-01-01,9.9,1221.11
INC002020,CI-0180,Contact Center,SITE-03,NorthStar Telecom,P2,2025-01-01,11.5,1024.31
INC002021,CI-0180,Contact Center,SITE-03,NorthStar Telecom,P4,2025-02-01,46.8,4948.57
