ci_id,service_area,period,uptime_pct,latency_ms,packet_loss_pct,mtbf_hours
CI-0187,Voice/UCaaS,2025-09-01,99.383,32.1,0.477,1701
CI-0187,Voice/UCaaS,2025-10-01,99.772,38.0,0.175,1899
CI-0187,Voice/UCaaS,2025-11-01,99.841,29.0,0.0,1613
CI-0187,Voice/UCaaS,2025-12-01,99.583,23.6,0.264,1446
CI-0188,Wireless/Mobile,2025-01-01,99.759,38.5,0.109,1626
CI-0188,Wireless/Mobile,2025-02-01,99.451,31.5,0.12,1726
CI-0188,Wireless/Mobile,2025-03-01,99.516,46.0,0.468,1352
CI-0188,Wireless/Mobile,2025-04-01,98.724,43.4,0.149,1326
CI-0188,Wireless/Mobile,2025-05-01,99.423,31.7,0.395,1531
CI-0188,Wireless/Mobile,2025-06-01,99.985,39.0,0.154,1421
CI-0188,Wireless/Mobile,2025-07-01,99.768,41.6,0.35,1447
CI-0188,Wireless/Mobile,2025-08-01,99.653,39.7,0.142,1273
CI-0188,Wireless/Mobile,2025-09-01,99.358,33.1,0.299,1751
CI-0188,Wireless/Mobile,2025-10-01,99.193,30.2,0.146,1658
CI-0188,Wireless/Mobile,2025-11-01,99.442,31.6,0.0,1596
CI-0188,Wireless/Mobile,2025-12-01,99.552,29.8,0.161,1725
CI-0189,Wireless/Mobile,2025-01-01,99.299,28.3,0.388,1515
CI-0189,Wireless/Mobile,2025-02-01,99.801,38.2,0.195,1430
CI-0189,Wireless/Mobile,2025-03-01,99.849,44.3,0.363,1262
CI-0189,Wireless/Mobile,2025-04-01,99.991,32.1,0.087,1466
CI-0189,Wireless/Mobile,2025-05-01,99.849,39.3,0.162,1667
CI-0189,Wireless/Mobile,2025-06-01,99.642,30.4,0.094,1582
CI-0189,Wireless/Mobile,2025-07-01,99.575,24.0,0.327,1403
CI-0189,Wireless/Mobile,2025-08-01,100.0,23.8,0.173,1360
CI-0189,Wireless/Mobile,2025-09-01,99.307,31.1,0.466,1528
CI-0189,Wireless/Mobile,2025-10-01,99.362,20.4,0.0,1392
CI-0189,Wireless/Mobile,2025-11-01,99.41,33.2,0.0,1481
CI-0189,Wireless/Mobile,2025-12-01,99.908,48.0,0.0,1339
CI-0190,Data Center Net,2025-01-01,99.344,36.2,0.017,1836
CI-0190,Data Center Net,2025-02-01,99.613,34.0,0.439,1496
CI-0190,Data Center Net,2025-03-01,99.72,29.0,0.0,1377
CI-0190,Data Center Net,2025-04-01,100.0,40.1,0.241,1304
CI-0190,Data Center Net,2025-05-01,99.873,24.1,0.0,1388
CI-0190,Data Center Net,2025-06-01,100.0,50.2,0.132,1365
CI-0190,Data Center Net,2025-07-01,99.108,35.6,0.224,1657
CI-0190,Data Center Net,2025-08-01,99.873,33.4,0.283,1359
CI-0190,Data Center Net,2025-09-01,99.761,30.9,0.269,1575
CI-0190,Data Center Net,2025-10-01,99.621,41.4,0.0,1287
CI-0190,Data Center Net,2025-11-01,99.519,23.5,0.139,1425
CI-0190,Data Center Net,2025-12-01,99.993,36.1,0.354,1560
CI-0191,Cloud Connectivity,2025-01-01,99.439,36.1,0.309,1738
CI-0191,Cloud Connectivity,2025-02-01,99.56,21.8,0.0,1434
CI-0191,Cloud Connectivity,2025-03-01,98.899,49.4,0.29,1372
CI-0191,Cloud Connectivity,2025-04-01,99.267,43.2,0.033,1296
CI-0191,Cloud Connectivity,2025-05-01,99.37,35.9,0.293,1738
CI-0191,Cloud Connectivity,2025-06-01,99.913,35.0,0.353,1365
CI-0191,Cloud Connectivity,2025-07-01,99.054,29.6,0.079,1373
CI-0191,Cloud Connectivity,2025-08-01,99.312,31.3,0.293,1843
CI-0191,Cloud Connectivity,2025-09-01,99.082,24.7,0.081,1653
CI-0191,Cloud Connectivity,2025-10-01,99.539,29.2,0.308,1691
CI-0191,Cloud Connectivity,2025-11-01,99.594,28.5,0.241,1453
CI-0191,Cloud Connectivity,2025-12-01,99.528,30.9,0.339,1549
CI-0192,Cloud Connectivity,2025-01-01,99.911,45.7,0.269,1398
CI-0192,Cloud Connectivity,2025-02-01,99.912,38.7,0.591,1562
CI-0192,Cloud Connectivity,2025-03-01,99.809,37.3,0.185,1448
CI-0192,Cloud Connectivity,2025-04-01,99.688,39.2,0.373,1561
CI-0192,Cloud Connectivity,2025-05-01,99.461,32.4,0.002,1832
CI-0192,Cloud Connectivity,2025-06-01,99.438,42.7,0.241,1560
CI-0192,Cloud Connectivity,2025-07-01,99.565,28.7,0.055,1845
CI-0192,Cloud Connectivity,2025-08-01,99.634,44.0,0.408,1417
CI-0192,Cloud Connectivity,2025-09-01,99.727,35.4,0.026,1462
CI-0192,Cloud Connectivity,2025-10-01,99.776,31.0,0.151,1465
CI-0192,Cloud Connectivity,2025-11-01,100.0,20.3,0.275,1449
CI-0192,Cloud Connectivity,2025-12-01,99.408,32.8,0.3,1644
CI-0193,Voice/UCaaS,2025-01-01,99.656,43.7,0.39,1663
CI-0193,Voice/UCaaS,2025-02-01,99.436,39.0,0.275,1336
CI-0193,Voice/UCaaS,2025-03-01,99.129,18.8,0.21,1559
CI-0193,Voice/UCaaS,2025-04-01,99.245,43.4,0.223,1769
CI-0193,Voice/UCaaS,2025-05-01,99.711,26.5,0.269,1634
CI-0193,Voice/UCaaS,2025-06-01,99.436,23.5,0.215,1299
CI-0193,Voice/UCaaS,2025-07-01,99.936,31.7,0.459,1075
CI-0193,Voice/UCaaS,2025-08-01,99.64,46.4,0.066,1468
CI-0193,Voice/UCaaS,2025-09-01,99.479,29.5,0.237,1240
CI-0193,Voice/UCaaS,2025-10-01,99.567,39.1,0.168,1299
CI-0193,Voice/UCaaS,2025-11-01,99.909,40.8,0.044,1241
CI-0193,Voice/UCaaS,2025-12-01,99.314,39.4,0.241,1658
CI-0194,Contact Center,2025-01-01,99.502,28.4,0.546,1347
CI-0194,Contact Center,2025-02-01,99.656,24.3,0.531,1618
CI-0194,Contact Center,2025-03-01,99.385,44.0,0.475,1263
CI-0194,Contact Center,2025-04-01,99.549,52.3,0.858,1467
CI-0194,Contact Center,2025-05-01,99.917,33.4,1.186,1319
CI-0194,Contact Center,2025-06-01,99.156,36.4,1.641,1354
CI-0194,Contact Center,2025-07-01,99.553,41.7,1.745,1362
CI-0194,Contact Center,2025-08-01,99.433,53.9,2.064,1302
CI-0194,Contact Center,2025-09-01,99.347,34.3,2.026,1137
CI-0194,Contact Center,2025-10-01,99.069,47.3,2.476,1198
CI-0194,Contact Center,2025-11-01,99.397,37.8,2.537,1011
CI-0194,Contact Center,2025-12-01,99.733,49.8,2.864,773
CI-0195,WAN/Circuits,2025-01-01,99.666,32.1,0.185,1672
CI-0195,WAN/Circuits,2025-02-01,99.892,46.2,0.264,1477
CI-0195,WAN/Circuits,2025-03-01,99.524,21.1,0.401,1435
CI-0195,WAN/Circuits,2025-04-01,99.752,40.4,0.013,1315
CI-0195,WAN/Circuits,2025-05-01,100.0,37.3,0.113,1474
CI-0195,WAN/Circuits,2025-06-01,99.926,42.5,0.0,1826
CI-0195,WAN/Circuits,2025-07-01,99.89,33.8,0.021,1710
CI-0195,WAN/Circuits,2025-08-01,99.743,23.3,0.165,2125
CI-0195,WAN/Circuits,2025-09-01,99.605,29.1,0.049,1854
CI-0195,WAN/Circuits,2025-10-01,99.854,46.3,0.237,1750
CI-0195,WAN/Circuits,2025-11-01,99.346,36.3,0.243,1776
CI-0195,WAN/Circuits,2025-12-01,99.696,30.0,0.21,1164
CI-0196,Voice/UCaaS,2025-01-01,98.904,41.7,0.144,1447
CI-0196,Voice/UCaaS,2025-02-01,99.849,46.2,0.28,1885
CI-0196,Voice/UCaaS,2025-03-01,99.751,37.4,0.236,1242
CI-0196,Voice/UCaaS,2025-04-01,99.887,15.4,0.112,1504
CI-0196,Voice/UCaaS,2025-05-01,99.363,31.4,0.476,1720
CI-0196,Voice/UCaaS,2025-06-01,99.394,31.2,0.008,1640
CI-0196,Voice/UCaaS,2025-07-01,99.525,19.3,0.215,1587
CI-0196,Voice/UCaaS,2025-08-01,99.889,34.4,0.144,1897
CI-0196,Voice/UCaaS,2025-09-01,99.602,40.8,0.119,1637
CI-0196,Voice/UCaaS,2025-10-01,99.163,31.3,0.019,1379
CI-0196,Voice/UCaaS,2025-11-01,99.975,30.1,0.308,1803
CI-0196,Voice/UCaaS,2025-12-01,99.592,43.0,0.28,1523
CI-0197,WAN/Circuits,2025-01-01,99.825,49.7,0.104,1308
CI-0197,WAN/Circuits,2025-02-01,99.295,43.0,0.369,1392
CI-0197,WAN/Circuits,2025-03-01,98.959,29.6,0.282,1486
CI-0197,WAN/Circuits,2025-04-01,99.654,30.8,0.352,1568
CI-0197,WAN/Circuits,2025-05-01,99.776,36.3,0.279,1591
CI-0197,WAN/Circuits,2025-06-01,99.322,38.0,0.319,1731
CI-0197,WAN/Circuits,2025-07-01,99.725,27.3,0.078,1412
CI-0197,WAN/Circuits,2025-08-01,99.657,34.0,0.031,1274
CI-0197,WAN/Circuits,2025-09-01,98.97,10.0,0.18,1964
CI-0197,WAN/Circuits,2025-10-01,100.0,27.2,0.222,1207
CI-0197,WAN/Circuits,2025-11-01,99.206,25.4,0.166,1463
CI-0197,WAN/Circuits,2025-12-01,99.676,40.3,0.149,1507
CI-0198,Voice/UCaaS,2025-01-01,99.272,24.2,0.0,1629
CI-0198,Voice/UCaaS,2025-02-01,99.499,20.0,0.191,1250
CI-0198,Voice/UCaaS,2025-03-01,100.0,30.4,0.302,1717
CI-0198,Voice/UCaaS,2025-04-01,99.314,35.6,0.283,1523
CI-0198,Voice/UCaaS,2025-05-01,99.708,24.4,0.283,1402
CI-0198,Voice/UCaaS,2025-06-01,99.705,42.4,0.3,1569
CI-0198,Voice/UCaaS,2025-07-01,99.793,40.5,0.424,1493
CI-0198,Voice/UCaaS,2025-08-01,99.649,42.5,0.126,1232
CI-0198,Voice/UCaaS,2025-09-01,99.748,33.4,0.019,1600
CI-0198,Voice/UCaaS,2025-10-01,100.0,22.0,0.353,992
CI-0198,Voice/UCaaS,2025-11-01,99.48,49.7,0.151,1517
CI-0198,Voice/UCaaS,2025-12-01,99.829,21.3,0.211,1512
CI-0199,Contact Center,2025-01-01,100.0,25.9,0.351,1272
CI-0199,Contact Center,2025-02-01,99.29,45.7,0.621,1305
CI-0199,Contact Center,2025-03-01,99.445,33.0,0.754,1122
CI-0199,Contact Center,2025-04-01,99.522,35.5,0.92,1364
CI-0199,Contact Center,2025-05-01,99.672,34.7,1.22,1723
CI-0199,Contact Center,2025-06-01,100.0,31.6,1.313,1038
CI-0199,Contact Center,2025-07-01,99.917,37.6,1.694,1607
CI-0199,Contact Center,2025-08-01,99.597,47.3,1.945,1049
CI-0199,Contact Center,2025-09-01,99.918,35.7,2.276,1007
CI-0199,Contact Center,2025-10-01,99.457,34.6,2.145,997
CI-0199,Contact Center,2025-11-01,98.871,42.3,2.415,1199
CI-0199,Contact Center,2025-12-01,99.727,39.3,2.631,953
CI-0200,Voice/UCaaS,2025-01-01,100.0,28.4,0.092,1274
CI-0200,Voice/UCaaS,2025-02-01,99.155,37.5,0.23,1756
CI-0200,Voice/UCaaS,2025-03-01,99.912,54.2,0.189,1447
CI-0200,Voice/UCaaS,2025-04-01,99.21,40.6,0.218,1630
CI-0200,Voice/UCaaS,2025-05-01,99.258,37.8,0.231,1527
CI-0200,Voice/UCaaS,2025-06-01,99.395,44.5,0.508,1277
CI-0200,Voice/UCaaS,2025-07-01,99.816,12.0,0.3,1125
CI-0200,Voice/UCaaS,2025-08-01,99.443,24.5,0.168,1667
CI-0200,Voice/UCaaS,2025-09-01,99.043,32.1,0.123,1816
CI-0200,Voice/UCaaS,2025-10-01,99.73,25.6,0.129,1811
CI-0200,Voice/UCaaS,2025-11-01,99.814,27.7,0.16,1452
CI-0200,Voice/UCaaS,2025-12-01,99.439,21.3,0.098,1777
CI-0201,Contact Center,2025-01-01,99.486,35.0,0.429,1901
CI-0201,Contact Center,2025-02-01,99.603,45.4,0.527,1364
CI-0201,Contact Center,2025-03-01,99.604,31.3,0.794,1552
CI-0201,Contact Center,2025-04-01,99.36,38.3,1.14,1168
CI-0201,Contact Center,2025-05-01,99.929,39.7,1.217,890
CI-0201,Contact Center,2025-06-01,99.488,43.0,1.712,1363
CI-0201,Contact Center,2025-07-01,99.938,31.2,1.639,1452
CI-0201,Contact Center,2025-08-01,99.334,49.4,1.977,1221
CI-0201,Contact Center,2025-09-01,99.501,34.6,2.341,1251
CI-0201,Contact Center,2025-10-01,99.702,40.0,2.289,1116
CI-0201,Contact Center,2025-11-01,99.72,50.0,2.374,748
CI-0201,Contact Center,2025-12-01,99.625,31.0,2.651,898
CI-0202,Voice/UCaaS,2025-01-01,99.748,50.9,0.0,1954
CI-0202,Voice/UCaaS,2025-02-01,99.53,37.8,0.0,1699
CI-0202,Voice/UCaaS,2025-03-01,99.612,34.5,0.0,1514
CI-0202,Voice/UCaaS,2025-04-01,99.854,33.1,0.376,1726
CI-0202,Voice/UCaaS,2025-05-01,99.408,47.8,0.207,1509
CI-0202,Voice/UCaaS,2025-06-01,99.63,35.6,0.0,1462
CI-0202,Voice/UCaaS,2025-07-01,99.191,48.0,0.438,1670
CI-0202,Voice/UCaaS,2025-08-01,99.528,26.9,0.101,1888
CI-0202,Voice/UCaaS,2025-09-01,99.392,16.2,0.355,1800
CI-0202,Voice/UCaaS,2025-10-01,100.0,43.3,0.38,1510
CI-0202,Voice/UCaaS,2025-11-01,98.977,35.2,0.293,1472
CI-0202,Voice/UCaaS,2025-12-01,99.546,27.3,0.05,1867
CI-0203,Data Center Net,2025-01-01,100.0,35.0,0.242,1303
CI-0203,Data Center Net,2025-02-01,99.793,49.1,0.0,1592
CI-0203,Data Center Net,2025-03-01,99.762,39.2,0.446,1907
CI-0203,Data Center Net,2025-04-01,99.53,40.4,0.213,1373
CI-0203,Data Center Net,2025-05-01,99.681,40.4,0.233,1323
CI-0203,Data Center Net,2025-06-01,99.461,31.4,0.074,1562
CI-0203,Data Center Net,2025-07-01,99.725,42.8,0.071,1384
CI-0203,Data Center Net,2025-08-01,100.0,33.7,0.205,1464
CI-0203,Data Center Net,2025-09-01,99.94,44.4,0.367,1505
CI-0203,Data Center Net,2025-10-01,99.338,50.4,0.328,1408
CI-0203,Data Center Net,2025-11-01,100.0,30.7,0.412,1795
CI-0203,Data Center Net,2025-12-01,99.324,39.7,0.317,2022
CI-0204,Voice/UCaaS,2025-01-01,99.377,46.5,0.203,1251
CI-0204,Voice/UCaaS,2025-02-01,99.564,35.0,0.041,1562
CI-0204,Voice/UCaaS,2025-03-01,99.887,36.9,0.119,1470
CI-0204,Voice/UCaaS,2025-04-01,99.599,36.7,0.366,1554
CI-0204,Voice/UCaaS,2025-05-01,99.179,30.5,0.225,1724
CI-0204,Voice/UCaaS,2025-06-01,99.989,49.2,0.22,1652
CI-0204,Voice/UCaaS,2025-07-01,99.164,38.4,0.039,1487
CI-0204,Voice/UCaaS,2025-08-01,100.0,37.4,0.07,1581
CI-0204,Voice/UCaaS,2025-09-01,99.445,27.3,0.515,1713
CI-0204,Voice/UCaaS,2025-10-01,99.704,31.9,0.153,1808
CI-0204,Voice/UCaaS,2025-11-01,99.692,10.3,0.563,1536
CI-0204,Voice/UCaaS,2025-12-01,99.703,43.7,0.27,1649
CI-0205,Wireless/Mobile,2025-01-01,99.473,25.2,0.242,1786
CI-0205,Wireless/Mobile,2025-02-01,99.406,29.2,0.383,1408
CI-0205,Wireless/Mobile,2025-03-01,99.477,32.0,0.19,1185
CI-0205,Wireless/Mobile,2025-04-01,99.438,36.8,0.233,1731
CI-0205,Wireless/Mobile,2025-05-01,100.0,47.1,0.337,1470
CI-0205,Wireless/Mobile,2025-06-01,99.413,35.1,0.288,1664
CI-0205,Wireless/Mobile,2025-07-01,99.787,34.0,0.318,1752
CI-0205,Wireless/Mobile,2025-08-01,99.864,34.7,0.075,1328
CI-0205,Wireless/Mobile,2025-09-01,99.396,37.1,0.278,1217
CI-0205,Wireless/Mobile,2025-10-01,99.449,36.9,0.065,1586
CI-0205,Wireless/Mobile,2025-11-01,99.508,29.2,0.208,1578
CI-0205,Wireless/Mobile,2025-12-01,99.345,33.1,0.27,1347
CI-0206,Data Center Net,2025-01-01,99.103,22.7,0.137,1236
CI-0206,Data Center Net,2025-02-01,99.496,48.3,0.0,1443
CI-0206,Data Center Net,2025-03-01,100.0,38.3,0.145,1468
CI-0206,Data Center Net,2025-04-01,99.729,48.6,0.12,1348
CI-0206,Data Center Net,2025-05-01,99.186,35.8,0.0,1407
CI-0206,Data Center Net,2025-06-01,99.327,43.6,0.124,1579
CI-0206,Data Center Net,2025-07-01,99.119,36.1,0.02,1414
CI-0206,Data Center Net,2025-08-01,100.0,42.5,0.181,2139
CI-0206,Data Center Net,2025-09-01,99.325,44.3,0.0,1451
CI-0206,Data Center Net,2025-10-01,99.196,37.1,0.208,1438
CI-0206,Data Center Net,2025-11-01,99.928,30.5,0.249,1664
CI-0206,Data Center Net,2025-12-01,99.155,29.0,0.208,1626
CI-0207,Contact Center,2025-01-01,100.0,34.1,0.361,1283
CI-0207,Contact Center,2025-02-01,99.699,34.3,0.576,1397
CI-0207,Contact Center,2025-03-01,99.765,33.0,0.709,1461
CI-0207,Contact Center,2025-04-01,98.692,33.5,0.861,1573
CI-0207,Contact Center,2025-05-01,99.468,34.7,1.234,1172
CI-0207,Contact Center,2025-06-01,99.479,40.8,1.387,1164
CI-0207,Contact Center,2025-07-01,99.297,31.6,1.667,1269
CI-0207,Contact Center,2025-08-01,99.172,47.7,1.981,1361
CI-0207,Contact Center,2025-09-01,99.69,47.6,2.403,1064
CI-0207,Contact Center,2025-10-01,99.286,31.1,2.547,1437
CI-0207,Contact Center,2025-11-01,99.323,38.3,2.443,1286
CI-0207,Contact Center,2025-12-01,99.214,29.3,3.025,1062
CI-0208,Wireless/Mobile,2025-01-01,99.736,33.4,0.27,1197
CI-0208,Wireless/Mobile,2025-02-01,99.348,35.8,0.0,1439
CI-0208,Wireless/Mobile,2025-03-01,99.491,32.6,0.117,1300
CI-0208,Wireless/Mobile,2025-04-01,99.053,36.2,0.155,1224
CI-0208,Wireless/Mobile,2025-05-01,99.619,32.6,0.131,1068
CI-0208,Wireless/Mobile,2025-06-01,99.805,25.1,0.209,1338
CI-0208,Wireless/Mobile,2025-07-01,99.483,44.2,0.28,1726
CI-0208,Wireless/Mobile,2025-08-01,99.699,38.2,0.0,1436
CI-0208,Wireless/Mobile,2025-09-01,99.533,44.8,0.124,1552
CI-0208,Wireless/Mobile,2025-10-01,99.668,44.3,0.18,1665
CI-0208,Wireless/Mobile,2025-11-01,99.089,22.1,0.0,1657
CI-0208,Wireless/Mobile,2025-12-01,99.802,42.2,0.098,1387
CI-0209,Data Center Net,2025-01-01,99.564,46.5,0.454,1658
CI-0209,Data Center Net,2025-02-01,99.699,45.7,0.162,1421
CI-0209,Data Center Net,2025-03-01,99.561,27.2,0.174,1276
CI-0209,Data Center Net,2025-04-01,99.908,39.3,0.414,1174
CI-0209,Data Center Net,2025-05-01,100.0,22.4,0.02,1375
CI-0209,Data Center Net,2025-06-01,99.992,36.8,0.163,1341
CI-0209,Data Center Net,2025-07-01,99.187,44.1,0.32,1770
CI-0209,Data Center Net,2025-08-01,99.719,13.9,0.013,1592
CI-0209,Data Center Net,2025-09-01,99.489,30.5,0.035,1689
CI-0209,Data Center Net,2025-10-01,99.737,39.0,0.105,1535
CI-0209,Data Center Net,2025-11-01,99.199,34.0,0.0,1186
CI-0209,Data Center Net,2025-12-01,99.503,54.0,0.0,1251
CI-0210,Wireless/Mobile,2025-01-01,99.665,49.2,0.23,1640
CI-0210,Wireless/Mobile,2025-02-01,99.499,30.9,0.212,1368
CI-0210,Wireless/Mobile,2025-03-01,99.817,22.1,0.333,1507
CI-0210,Wireless/Mobile,2025-04-01,99.536,21.9,0.053,1739
CI-0210,Wireless/Mobile,2025-05-01,99.537,37.2,0.068,1494
CI-0210,Wireless/Mobile,2025-06-01,99.188,35.8,0.256,1564
CI-0210,Wireless/Mobile,2025-07-01,99.329,32.3,0.281,1457
CI-0210,Wireless/Mobile,2025-08-01,99.514,50.2,0.057,1716
CI-0210,Wireless/Mobile,2025-09-01,99.254,40.2,0.306,1397
CI-0210,Wireless/Mobile,2025-10-01,99.235,19.2,0.108,1605
CI-0210,Wireless/Mobile,2025-11-01,99.277,35.8,0.0,1453
CI-0210,Wireless/Mobile,2025-12-01,99.256,34.4,0.125,1261
CI-0211,Data Center Net,2025-01-01,99.402,27.5,0.003,1716
CI-0211,Data Center Net,2025-02-01,99.492,17.4,0.107,1682
CI-0211,Data Center Net,2025-03-01,99.372,47.0,0.072,1600
CI-0211,Data Center Net,2025-04-01,99.911,38.6,0.0,1311
CI-0211,Data Center Net,2025-05-01,99.951,28.6,0.346,1413
CI-0211,Data Center Net,2025-06-01,99.642,23.9,0.109,1324
CI-0211,Data Center Net,2025-07-01,99.668,35.7,0.269,1401
CI-0211,Data Center Net,2025-08-01,99.321,36.5,0.046,1715
CI-0211,Data Center Net,2025-09-01,99.566,32.4,0.269,1484
CI-0211,Data Center Net,2025-10-01,99.103,26.5,0.359,1516
CI-0211,Data Center Net,2025-11-01,99.096,37.8,0.116,1325
CI-0211,Data Center Net,2025-12-01,99.257,43.0,0.0,1332
CI-0212,Data Center Net,2025-01-01,99.636,47.6,0.283,1330
CI-0212,Data Center Net,2025-02-01,100.0,24.2,0.24,1597
CI-0212,Data Center Net,2025-03-01,99.336,40.6,0.123,1639
CI-0212,Data Center Net,2025-04-01,99.048,37.7,0.138,1729
CI-0212,Data Center Net,2025-05-01,99.587,45.0,0.276,1474
CI-0212,Data Center Net,2025-06-01,99.836,41.4,0.271,1041
CI-0212,Data Center Net,2025-07-01,99.305,46.1,0.012,1676
CI-0212,Data Center Net,2025-08-01,99.812,29.2,0.0,1386
CI-0212,Data Center Net,2025-09-01,100.0,28.1,0.081,1300
CI-0212,Data Center Net,2025-10-01,99.964,33.1,0.106,1782
CI-0212,Data Center Net,2025-11-01,99.774,27.6,0.016,1731
CI-0212,Data Center Net,2025-12-01,99.605,22.6,0.0,1276
CI-0213,Voice/UCaaS,2025-01-01,99.228,18.6,0.035,1316
CI-0213,Voice/UCaaS,2025-02-01,99.461,48.5,0.16,1466
CI-0213,Voice/UCaaS,2025-03-01,99.753,33.1,0.26,1556
CI-0213,Voice/UCaaS,2025-04-01,99.637,57.1,0.337,1283
CI-0213,Voice/UCaaS,2025-05-01,99.711,28.7,0.267,1224
CI-0213,Voice/UCaaS,2025-06-01,99.268,37.8,0.35,1600
CI-0213,Voice/UCaaS,2025-07-01,99.856,38.0,0.226,1399
CI-0213,Voice/UCaaS,2025-08-01,99.844,43.2,0.191,1476
CI-0213,Voice/UCaaS,2025-09-01,100.0,34.8,0.211,1596
CI-0213,Voice/UCaaS,2025-10-01,99.571,28.4,0.257,1492
CI-0213,Voice/UCaaS,2025-11-01,100.0,41.3,0.111,1645
CI-0213,Voice/UCaaS,2025-12-01,99.692,45.5,0.121,1537
CI-0214,Data Center Net,2025-01-01,99.57,35.5,0.067,1615
CI-0214,Data Center Net,2025-02-01,99.725,45.3,0.198,1417
CI-0214,Data Center Net,2025-03-01,99.837,28.6,0.363,1716
CI-0214,Data Center Net,2025-04-01,99.977,38.0,0.127,1521
CI-0214,Data Center Net,2025-05-01,99.714,30.5,0.4,1616
CI-0214,Data Center Net,2025-06-01,99.332,50.1,0.215,1281
CI-0214,Data Center Net,2025-07-01,99.351,46.9,0.474,1701
CI-0214,Data Center Net,2025-08-01,99.996,44.7,0.284,1565
CI-0214,Data Center Net,2025-09-01,99.762,40.9,0.089,1646
CI-0214,Data Center Net,2025-10-01,100.0,33.3,0.153,1595
CI-0214,Data Center Net,2025-11-01,99.405,24.5,0.372,1409
CI-0214,Data Center Net,2025-12-01,99.606,30.1,0.392,1670
CI-0215,Wireless/Mobile,2025-01-01,99.528,25.6,0.148,1614
CI-0215,Wireless/Mobile,2025-02-01,99.657,35.9,0.232,1651
CI-0215,Wireless/Mobile,2025-03-01,99.587,38.6,0.052,2010
CI-0215,Wireless/Mobile,2025-04-01,99.515,36.6,0.285,1417
CI-0215,Wireless/Mobile,2025-05-01,99.602,35.0,0.063,1587
CI-0215,Wireless/Mobile,2025-06-01,99.105,49.0,0.319,1627
CI-0215,Wireless/Mobile,2025-07-01,99.079,28.7,0.408,2330
CI-0215,Wireless/Mobile,2025-08-01,99.958,43.3,0.279,1330
CI-0215,Wireless/Mobile,2025-09-01,99.899,26.2,0.018,1245
CI-0215,Wireless/Mobile,2025-10-01,99.893,34.5,0.215,1496
CI-0215,Wireless/Mobile,2025-11-01,99.262,29.6,0.107,1218
CI-0215,Wireless/Mobile,2025-12-01,99.449,26.3,0.287,1632
CI-0216,WAN/Circuits,2025-01-01,99.212,32.6,0.478,1303
CI-0216,WAN/Circuits,2025-02-01,99.728,35.8,0.364,1559
CI-0216,WAN/Circuits,2025-03-01,99.471,35.5,0.212,1481
CI-0216,WAN/Circuits,2025-04-01,99.204,44.9,0.36,1291
CI-0216,WAN/Circuits,2025-05-01,99.51,33.2,0.027,1126
CI-0216,WAN/Circuits,2025-06-01,99.399,32.1,0.0,1535
CI-0216,WAN/Circuits,2025-07-01,99.949,41.7,0.181,1131
CI-0216,WAN/Circuits,2025-08-01,99.815,36.2,0.264,1887
CI-0216,WAN/Circuits,2025-09-01,99.353,12.0,0.042,1597
CI-0216,WAN/Circuits,2025-10-01,99.608,25.3,0.0,1429
CI-0216,WAN/Circuits,2025-11-01,99.226,39.2,0.138,1374
CI-0216,WAN/Circuits,2025-12-01,99.373,37.1,0.206,1540
CI-0217,WAN/Circuits,2025-01-01,99.654,34.4,0.045,1353
CI-0217,WAN/Circuits,2025-02-01,99.482,51.5,0.0,1416
CI-0217,WAN/Circuits,2025-03-01,99.629,32.6,0.361,1438
CI-0217,WAN/Circuits,2025-04-01,99.53,41.5,0.472,1781
CI-0217,WAN/Circuits,2025-05-01,99.559,34.6,0.207,1529
CI-0217,WAN/Circuits,2025-06-01,99.346,42.5,0.231,1491
CI-0217,WAN/Circuits,2025-07-01,99.219,35.5,0.0,1383
CI-0217,WAN/Circuits,2025-08-01,99.431,37.3,0.482,1614
CI-0217,WAN/Circuits,2025-09-01,100.0,40.2,0.369,1871
CI-0217,WAN/Circuits,2025-10-01,99.38,28.6,0.3,1499
CI-0217,WAN/Circuits,2025-11-01,99.666,33.0,0.111,1824
CI-0217,WAN/Circuits,2025-12-01,99.27,40.5,0.279,1184
CI-0218,Voice/UCaaS,2025-01-01,99.351,29.7,0.285,1426
CI-0218,Voice/UCaaS,2025-02-01,99.574,23.3,0.549,1514
CI-0218,Voice/UCaaS,2025-03-01,99.75,30.7,0.102,1882
CI-0218,Voice/UCaaS,2025-04-01,99.025,37.2,0.018,1418
CI-0218,Voice/UCaaS,2025-05-01,99.409,27.1,0.205,986
CI-0218,Voice/UCaaS,2025-06-01,99.505,34.3,0.0,1802
CI-0218,Voice/UCaaS,2025-07-01,99.422,33.1,0.111,1483
CI-0218,Voice/UCaaS,2025-08-01,99.992,54.8,0.312,1717
CI-0218,Voice/UCaaS,2025-09-01,100.0,37.0,0.436,1658
CI-0218,Voice/UCaaS,2025-10-01,99.643,37.8,0.0,1558
CI-0218,Voice/UCaaS,2025-11-01,99.137,22.0,0.229,1277
CI-0218,Voice/UCaaS,2025-12-01,99.598,36.1,0.227,1319
CI-0219,Contact Center,2025-01-01,99.87,35.1,0.474,1219
CI-0219,Contact Center,2025-02-01,99.547,45.4,0.762,1257
CI-0219,Contact Center,2025-03-01,99.436,29.6,0.727,1095
CI-0219,Contact Center,2025-04-01,99.559,43.4,0.916,1315
CI-0219,Contact Center,2025-05-01,99.534,47.6,1.15,1176
